instance,V1_init,V2_init,V3_init,T1_init,T2_init,T3_init,xA1_init,xA2_init,xA3_init,xB1_init,xB2_init,xB3_init,F1_init,F2_init,F3_init,Ff1_init,Ff2_init,FR_init,Q1_init,Q2_init,Q3_init,V1_sp,V2_sp,V3_sp,T1_sp,T2_sp,T3_sp,xA1_sp,xA2_sp,xA3_sp,xB1_sp,xB2_sp,xB3_sp,F1_sp,F2_sp,F3_sp,Ff1_sp,Ff2_sp,FR_sp,Q1_sp,Q2_sp,Q3_sp
1318,0.98,1.8,1.6,433.3438128,427.8016448,432.747501,0.425565628,0.369088369,0.171510901,0.543930471,0.590429147,0.761397163,24.35073855,27.83662269,11.60247333,8.434905834,3.485884146,15.91583271,713492.2087,614176.3099,491627.23,1.9,0.51,1.1,411.6055702,410.3063586,415.1433389,0.624175549,0.636280967,0.467210619,0.366617814,0.354675293,0.517727983,19.84317275,24.33711548,12.55452348,8.291611977,4.493942722,11.55156078,733697.7437,617503.444,494414.5503
1319,2.3,1.9,2.0,422.0898373,419.6341938,425.7783508,0.402627039,0.374290498,0.224546715,0.561061812,0.583908374,0.716452667,19.84317275,24.33711548,12.55452348,8.291611977,4.493942722,11.55156078,733697.7437,617503.444,494414.5503,0.98,1.8,1.6,433.3438128,427.8016448,432.747501,0.425565628,0.369088369,0.171510901,0.543930471,0.590429147,0.761397163,18.51957875,25.10128937,10.82676812,4.524950063,6.581710627,13.99462868,737313.0282,509707.8265,521418.3181
1320,2.3,2.0,1.0,423.97972,416.0136862,420.2767353,0.422608986,0.441068818,0.241906175,0.547306077,0.52862067,0.708521184,18.51957875,25.10128937,10.82676812,4.524950063,6.581710627,13.99462868,737313.0282,509707.8265,521418.3181,2.3,1.9,2.0,422.0898373,419.6341938,425.7783508,0.402627039,0.374290498,0.224546715,0.561061812,0.583908374,0.716452667,15.7002254,21.75369883,13.09650274,7.212778253,6.053473427,8.487447147,688666.3175,602333.7827,561341.5831
1321,1.2,1.2,1.0,422.9383129,417.632256,422.3499822,0.553110457,0.526306116,0.316129429,0.432627312,0.456892209,0.654748245,15.7002254,21.75369883,13.09650274,7.212778253,6.053473427,8.487447147,688666.3175,602333.7827,561341.5831,2.3,2.0,1.0,423.97972,416.0136862,420.2767353,0.422608986,0.441068818,0.241906175,0.547306077,0.52862067,0.708521184,22.00869498,31.0274435,14.79347368,6.093038294,9.01874852,15.91565668,696543.6957,589278.8215,555538.109
1322,1.5,1.1,1.8,399.6991282,393.9563713,399.5403457,0.755194569,0.764447872,0.67966797,0.241658325,0.232515742,0.315914926,22.00869498,31.0274435,14.79347368,6.093038294,9.01874852,15.91565668,696543.6957,589278.8215,555538.109,1.2,1.2,1.0,422.9383129,417.632256,422.3499822,0.553110457,0.526306116,0.316129429,0.432627312,0.456892209,0.654748245,18.81913947,25.16268482,11.4755959,5.400424846,6.343545351,13.41871463,706038.2135,522464.3059,498584.4909
1323,2.1,0.5,1.7,400.4413072,393.343968,397.0738945,0.735656111,0.786017386,0.666247458,0.26065873,0.211070122,0.328686954,18.81913947,25.16268482,11.4755959,5.400424846,6.343545351,13.41871463,706038.2135,522464.3059,498584.4909,1.5,1.1,1.8,399.6991282,393.9563713,399.5403457,0.755194569,0.764447872,0.67966797,0.241658325,0.232515742,0.315914926,16.65178874,25.65453369,16.38876816,7.56770489,9.002744951,9.084083845,735064.7181,582162.379,601667.2547
1324,1.7,1.4,1.7,400.6838417,402.4588507,408.474003,0.706268776,0.642539716,0.539105671,0.288816033,0.350364839,0.45110454,16.65178874,25.65453369,16.38876816,7.56770489,9.002744951,9.084083845,735064.7181,582162.379,601667.2547,2.1,0.5,1.7,400.4413072,393.343968,397.0738945,0.735656111,0.786017386,0.666247458,0.26065873,0.211070122,0.328686954,22.85436314,32.42752646,16.46547923,7.205297225,9.573163319,15.64906592,683648.8191,543353.9546,507994.6721
1325,1.9,0.61,1.1,443.7955738,433.5365096,438.4878683,0.274854956,0.358034193,0.150017735,0.650844168,0.577084588,0.738311504,22.85436314,32.42752646,16.46547923,7.205297225,9.573163319,15.64906592,683648.8191,543353.9546,507994.6721,1.7,1.4,1.7,400.6838417,402.4588507,408.474003,0.706268776,0.642539716,0.539105671,0.288816033,0.350364839,0.45110454,15.66982039,21.00116508,14.13146244,8.934817799,5.331344695,6.735002587,719760.4064,587442.9322,530561.8246
1327,1.1,1.9,1.1,431.9126088,424.8995764,431.6752107,0.416806115,0.36286779,0.206873155,0.54866918,0.592451061,0.728855855,20.90828564,26.8234165,10.20312562,4.613882811,5.915130867,16.29440283,680872.8701,567342.4417,557812.0509,1.3,2.1,2.1,400.0054451,398.0993884,402.420968,0.78504106,0.715904542,0.577774416,0.212724214,0.28024976,0.415850805,22.50044833,31.53151107,16.79478328,8.052675985,9.031062742,14.44777234,726510.991,595369.2437,572306.8452
1328,2.2,2.1,1.7,423.6039786,418.2477798,424.233155,0.382874115,0.368368888,0.225371052,0.576230726,0.58667302,0.712373215,22.50044833,31.53151107,16.79478328,8.052675985,9.031062742,14.44777234,726510.991,595369.2437,572306.8452,1.1,1.9,1.1,431.9126088,424.8995764,431.6752107,0.416806115,0.36286779,0.206873155,0.54866918,0.592451061,0.728855855,12.90281528,19.50252934,11.2636608,4.825493187,6.599714056,8.077322092,738457.9062,540250.3383,554996.1347
1329,1.0,2.2,1.9,398.6844281,400.1064921,405.1832407,0.79989857,0.680186804,0.564736068,0.19806389,0.314676542,0.427678712,12.90281528,19.50252934,11.2636608,4.825493187,6.599714056,8.077322092,738457.9062,540250.3383,554996.1347,2.2,2.1,1.7,423.6039786,418.2477798,424.233155,0.382874115,0.368368888,0.225371052,0.576230726,0.58667302,0.712373215,14.30201205,20.92466485,12.99030683,6.523229674,6.6226528,7.778782375,697884.6344,518987.7046,525995.8576
1330,0.5,1.8,0.83,428.6593028,426.3150291,434.1891218,0.575751572,0.412687528,0.250249507,0.409283937,0.555259138,0.702798891,14.30201205,20.92466485,12.99030683,6.523229674,6.6226528,7.778782375,697884.6344,518987.7046,525995.8576,1.0,2.2,1.9,398.6844281,400.1064921,405.1832407,0.79989857,0.680186804,0.564736068,0.19806389,0.314676542,0.427678712,17.31404666,24.66948194,15.26093875,8.0899847,7.355435289,9.224061956,713138.2158,611602.4678,526007.345
1331,2.3,1.7,1.2,418.4900326,416.9892932,421.3084366,0.490007188,0.451983201,0.236501469,0.49007916,0.524079296,0.722058878,17.31404666,24.66948194,15.26093875,8.0899847,7.355435289,9.224061956,713138.2158,611602.4678,526007.345,0.5,1.8,0.83,428.6593028,426.3150291,434.1891218,0.575751572,0.412687528,0.250249507,0.409283937,0.555259138,0.702798891,11.97546217,18.07383384,10.39804537,4.450179353,6.098371678,7.525282813,719955.3479,599074.7242,597723.1716
1332,0.65,1.2,1.6,401.9307831,393.0764982,398.5519989,0.839542423,0.815107691,0.73319289,0.15926082,0.183330824,0.264371762,11.97546217,18.07383384,10.39804537,4.450179353,6.098371678,7.525282813,719955.3479,599074.7242,597723.1716,2.3,1.7,1.2,418.4900326,416.9892932,421.3084366,0.490007188,0.451983201,0.236501469,0.49007916,0.524079296,0.722058878,26.17989086,31.9831433,13.73628954,8.290818551,5.803252436,17.88907231,712352.963,499235.5991,580185.5711
1334,1.9,1.8,0.84,430.190696,431.2456847,436.7171931,0.344232115,0.279158312,0.111785836,0.607130238,0.657864188,0.78781513,15.00541378,24.97866662,14.70974168,4.937840307,9.973252838,10.06757347,739028.2235,491004.8755,574436.953,2.5,1.1,2.2,406.4276045,397.9478143,402.6894225,0.591473236,0.659925795,0.548066181,0.396965621,0.330930578,0.438830575,16.62314672,25.78734423,16.54642997,7.563426859,9.164197513,9.059719863,686959.1008,563457.3201,513494.6138
1335,0.65,1.1,2.4,412.407574,400.972043,407.6794785,0.741695678,0.730646545,0.63077879,0.254536154,0.265214729,0.363107058,16.62314672,25.78734423,16.54642997,7.563426859,9.164197513,9.059719863,686959.1008,563457.3201,513494.6138,1.9,1.8,0.84,430.190696,431.2456847,436.7171931,0.344232115,0.279158312,0.111785836,0.607130238,0.657864188,0.78781513,22.06600275,26.17651853,10.98094914,7.168385711,4.110515774,14.89761704,700668.8686,494569.3027,601544.6419
1337,1.7,2.4,0.97,408.8175502,402.1806465,406.6388104,0.635634928,0.601314062,0.451934626,0.356173829,0.388606917,0.532664071,11.65881954,20.29513821,12.65251292,4.166049652,8.636318668,7.49276989,700571.1761,540042.1735,571735.86,1.3,1.8,1.9,430.0543004,415.1278511,421.9080844,0.41920719,0.459311975,0.31660626,0.546281135,0.509430245,0.639653095,11.60255369,20.25268984,12.81669183,4.312359566,8.650136147,7.290194128,701832.9081,557672.6176,576727.4407
1338,1.1,1.6,0.83,427.0035448,414.0378916,418.5770797,0.527065392,0.539640026,0.337046293,0.456226631,0.443278997,0.633837163,11.60255369,20.25268984,12.81669183,4.312359566,8.650136147,7.290194128,701832.9081,557672.6176,576727.4407,1.7,2.4,0.97,408.8175502,402.1806465,406.6388104,0.635634928,0.601314062,0.451934626,0.356173829,0.388606917,0.532664071,18.25093861,28.24675506,16.36364558,6.600831275,9.99581645,11.65010734,725160.3736,501497.038,528894.7145
1339,1.9,1.2,1.8,406.3549495,399.6224538,403.8617461,0.689201645,0.705111421,0.546766019,0.30541126,0.289705536,0.444181253,18.25093861,28.24675506,16.36364558,6.600831275,9.99581645,11.65010734,725160.3736,501497.038,528894.7145,1.1,1.6,0.83,427.0035448,414.0378916,418.5770797,0.527065392,0.539640026,0.337046293,0.456226631,0.443278997,0.633837163,17.61292984,27.29089254,12.93386218,3.537409871,9.677962703,14.07551997,726953.5326,531641.6619,520289.4125
1340,1.1,2.3,1.5,410.7011477,418.082525,423.9913029,0.635239204,0.43571559,0.27177134,0.35511128,0.539375183,0.691444359,17.61292984,27.29089254,12.93386218,3.537409871,9.677962703,14.07551997,726953.5326,531641.6619,520289.4125,1.9,1.2,1.8,406.3549495,399.6224538,403.8617461,0.689201645,0.705111421,0.546766019,0.30541126,0.289705536,0.444181253,23.05944925,32.63549905,16.08555744,6.834016306,9.576049797,16.22543294,689713.6154,557668.6964,581059.3229
1341,1.6,1.8,1.9,408.0516164,408.4304666,412.2486824,0.677673472,0.60047414,0.390834635,0.31655701,0.390609711,0.592926593,23.05944925,32.63549905,16.08555744,6.834016306,9.576049797,16.22543294,689713.6154,557668.6964,581059.3229,1.1,2.3,1.5,410.7011477,418.082525,423.9913029,0.635239204,0.43571559,0.27177134,0.35511128,0.539375183,0.691444359,16.46089521,20.66298962,11.86629909,7.836688801,4.202094414,8.624206407,691226.433,535054.5052,512787.9428
1342,1.2,2.5,1.8,405.0191319,413.8521384,421.0092958,0.688018148,0.471821181,0.326534754,0.305430329,0.508100689,0.645009151,16.46089521,20.66298962,11.86629909,7.836688801,4.202094414,8.624206407,691226.433,535054.5052,512787.9428,1.6,1.8,1.9,408.0516164,408.4304666,412.2486824,0.677673472,0.60047414,0.390834635,0.31655701,0.390609711,0.592926593,26.15079319,31.96539322,14.04522332,8.581999162,5.814600039,17.56879402,716928.0263,493287.5973,512590.3069
1343,0.66,1.6,2.4,393.8870628,394.3267294,398.5573566,0.893650894,0.817672931,0.704459222,0.105860877,0.181006965,0.293138728,26.15079319,31.96539322,14.04522332,8.581999162,5.814600039,17.56879402,716928.0263,493287.5973,512590.3069,1.2,2.5,1.8,405.0191319,413.8521384,421.0092958,0.688018148,0.471821181,0.326534754,0.305430329,0.508100689,0.645009151,16.38861515,20.5601384,12.81815926,8.798439518,4.171523252,7.590175634,684917.3274,545658.7513,618030.6417
1344,1.3,0.71,1.4,388.0023232,385.6572702,390.6546583,0.877084682,0.876220621,0.825373122,0.122278168,0.123122449,0.17363902,16.38861515,20.5601384,12.81815926,8.798439518,4.171523252,7.590175634,684917.3274,545658.7513,618030.6417,0.66,1.6,2.4,393.8870628,394.3267294,398.5573566,0.893650894,0.817672931,0.704459222,0.105860877,0.181006965,0.293138728,24.46717787,31.29438199,15.07362348,8.564473451,6.827204119,15.90270442,707744.3854,529977.8417,556056.9304
1345,1.6,1.5,2.2,402.392583,399.1121867,404.9013726,0.71437948,0.681133294,0.565962441,0.281096989,0.313274723,0.425781088,24.46717787,31.29438199,15.07362348,8.564473451,6.827204119,15.90270442,707744.3854,529977.8417,556056.9304,1.3,0.71,1.4,388.0023232,385.6572702,390.6546583,0.877084682,0.876220621,0.825373122,0.122278168,0.123122449,0.17363902,20.71766918,29.03588384,18.02947729,9.927074528,8.31821466,10.79059465,729349.614,547262.2836,609435.035
1346,1.4,0.59,0.6,408.1899397,401.5072803,407.8822735,0.684925844,0.722146589,0.612134294,0.309036598,0.272657276,0.379989976,20.71766918,29.03588384,18.02947729,9.927074528,8.31821466,10.79059465,729349.614,547262.2836,609435.035,1.6,1.5,2.2,402.392583,399.1121867,404.9013726,0.71437948,0.681133294,0.565962441,0.281096989,0.313274723,0.425781088,17.10793148,24.45107439,15.13129128,7.970889214,7.343142908,9.137042265,723947.342,499546.5604,594503.7055
1347,1.3,0.66,0.61,420.2098478,411.0489427,416.1028855,0.592021208,0.63166325,0.446241016,0.396387345,0.357946853,0.53568306,17.10793148,24.45107439,15.13129128,7.970889214,7.343142908,9.137042265,723947.342,499546.5604,594503.7055,1.4,0.59,0.6,408.1899397,401.5072803,407.8822735,0.684925844,0.722146589,0.612134294,0.309036598,0.272657276,0.379989976,15.15100115,21.95923158,13.21929948,6.582440269,6.808230429,8.568560881,713030.0936,560686.0967,587957.7635
1348,2.3,0.54,0.51,398.7264256,389.893841,395.544907,0.676461494,0.769318488,0.70753173,0.317211546,0.226417864,0.286800247,15.15100115,21.95923158,13.21929948,6.582440269,6.808230429,8.568560881,713030.0936,560686.0967,587957.7635,1.3,0.66,0.61,420.2098478,411.0489427,416.1028855,0.592021208,0.63166325,0.446241016,0.396387345,0.357946853,0.53568306,17.378914,24.24307172,11.67008049,5.052452015,6.864157717,12.32646199,695893.9142,511228.9876,514596.8972
1349,2.1,0.84,2.4,391.100237,386.8380984,392.0835582,0.77625343,0.808393339,0.754288117,0.221254556,0.189549201,0.242945629,17.378914,24.24307172,11.67008049,5.052452015,6.864157717,12.32646199,695893.9142,511228.9876,514596.8972,2.3,0.54,0.51,398.7264256,389.893841,395.544907,0.676461494,0.769318488,0.70753173,0.317211546,0.226417864,0.286800247,15.12027619,24.79895719,17.73114661,8.191050126,9.678681007,6.929226062,707014.9183,550183.3901,588590.1474
1350,1.7,0.69,1.3,389.2604836,385.4313149,390.5620486,0.820444127,0.844874592,0.801893719,0.178048068,0.153865593,0.196425505,15.12027619,24.79895719,17.73114661,8.191050126,9.678681007,6.929226062,707014.9183,550183.3901,588590.1474,2.1,0.84,2.4,391.100237,386.8380984,392.0835582,0.77625343,0.808393339,0.754288117,0.221254556,0.189549201,0.242945629,17.30596274,26.46715656,18.72111344,9.711802813,9.161193821,7.594159931,695148.8655,554537.9154,583095.0957
1351,0.86,0.81,1.3,403.555946,399.6879449,404.6950434,0.815122502,0.793187983,0.674901548,0.183257373,0.204801176,0.32156809,17.30596274,26.46715656,18.72111344,9.711802813,9.161193821,7.594159931,695148.8655,554537.9154,583095.0957,1.7,0.69,1.3,389.2604836,385.4313149,390.5620486,0.820444127,0.844874592,0.801893719,0.178048068,0.153865593,0.196425505,16.99881054,25.94611634,18.5711965,9.768496967,8.947305803,7.230313572,738978.8911,551910.3026,559114.975
1352,0.57,1.1,0.96,411.3839716,404.3943785,410.3394156,0.790056126,0.74105015,0.609149509,0.207696375,0.255551033,0.385132585,16.99881054,25.94611634,18.5711965,9.768496967,8.947305803,7.230313572,738978.8911,551910.3026,559114.975,0.86,0.81,1.3,403.555946,399.6879449,404.6950434,0.815122502,0.793187983,0.674901548,0.183257373,0.204801176,0.32156809,18.69317127,25.7536588,12.93573592,6.126580221,7.060487522,12.56659105,684473.9346,582641.0496,541594.6098
1354,2.2,1.3,0.77,413.9539931,407.6157416,411.9559554,0.557116395,0.578855432,0.409643387,0.428745181,0.407560679,0.568777387,15.4493969,23.44273138,12.31428873,4.539159014,7.993334471,10.91023789,703029.7061,585068.9885,585345.2088,0.99,1.6,1.9,423.4740198,419.1376572,424.6410435,0.555700126,0.482650154,0.288498124,0.429818575,0.496556745,0.677701304,16.70921823,23.08432048,11.48771555,5.339997709,6.37510225,11.36922052,734177.9228,500285.6605,533572.9395
1355,2.0,0.62,2.3,433.9826808,412.5820627,418.3661337,0.334907417,0.532553104,0.381837831,0.605614103,0.429285571,0.562398063,16.70921823,23.08432048,11.48771555,5.339997709,6.37510225,11.36922052,734177.9228,500285.6605,533572.9395,2.2,1.3,0.77,413.9539931,407.6157416,411.9559554,0.557116395,0.578855432,0.409643387,0.428745181,0.407560679,0.568777387,19.72056473,27.7081453,15.02966158,7.290678728,7.987580571,12.42988601,736358.0633,592211.8189,505086.4939
1356,1.6,2.0,2.0,426.5191458,410.9870556,416.5876891,0.417862384,0.481795398,0.346280449,0.547598235,0.489448145,0.613941901,19.72056473,27.7081453,15.02966158,7.290678728,7.987580571,12.42988601,736358.0633,592211.8189,505086.4939,2.0,0.62,2.3,433.9826808,412.5820627,418.3661337,0.334907417,0.532553104,0.381837831,0.605614103,0.429285571,0.562398063,12.52716317,21.11455255,12.78427326,4.360222696,8.587389375,8.166940475,707379.7732,533618.0148,512894.6108
1357,1.3,0.99,1.9,425.155389,407.244073,413.7697346,0.479515212,0.593647863,0.476777892,0.495081683,0.388622635,0.498636786,12.52716317,21.11455255,12.78427326,4.360222696,8.587389375,8.166940475,707379.7732,533618.0148,512894.6108,1.6,2.0,2.0,426.5191458,410.9870556,416.5876891,0.417862384,0.481795398,0.346280449,0.547598235,0.489448145,0.613941901,12.06071085,21.73491083,14.09940069,4.574916589,9.674199984,7.48579426,699108.4972,570627.9986,511240.2765
1358,2.4,2.3,1.2,406.5376343,414.1708961,420.2463655,0.563147013,0.414079303,0.280820403,0.422763146,0.559164148,0.682868799,12.06071085,21.73491083,14.09940069,4.574916589,9.674199984,7.48579426,699108.4972,570627.9986,511240.2765,1.3,0.99,1.9,425.155389,407.244073,413.7697346,0.479515212,0.593647863,0.476777892,0.495081683,0.388622635,0.498636786,10.75350541,19.33982221,12.82103506,4.36253762,8.586316799,6.390967795,719754.2995,535005.8462,530055.1713
1359,0.97,2.3,1.7,435.3811629,417.9515263,424.9010414,0.400870306,0.40736884,0.267164044,0.560822076,0.553374733,0.678802495,10.75350541,19.33982221,12.82103506,4.36253762,8.586316799,6.390967795,719754.2995,535005.8462,530055.1713,2.4,2.3,1.2,406.5376343,414.1708961,420.2463655,0.563147013,0.414079303,0.280820403,0.422763146,0.559164148,0.682868799,16.92391752,20.62603809,13.50852779,9.945966249,3.702120571,6.977951269,696385.5342,552219.0408,526307.1108
1360,0.81,1.9,1.1,421.2880205,414.9745966,419.0680044,0.630257788,0.563939089,0.33934439,0.361440288,0.423670743,0.637697717,16.92391752,20.62603809,13.50852779,9.945966249,3.702120571,6.977951269,696385.5342,552219.0408,526307.1108,0.97,2.3,1.7,435.3811629,417.9515263,424.9010414,0.400870306,0.40736884,0.267164044,0.560822076,0.553374733,0.678802495,10.4761718,19.47312174,12.42056476,3.561900249,8.996949941,6.914271547,734441.4993,504851.9197,568376.7314
1361,1.2,1.1,1.2,420.9463691,417.2232962,422.7799028,0.597873499,0.562215367,0.354325426,0.391339244,0.424587518,0.622481432,10.4761718,19.47312174,12.42056476,3.561900249,8.996949941,6.914271547,734441.4993,504851.9197,568376.7314,0.81,1.9,1.1,421.2880205,414.9745966,419.0680044,0.630257788,0.563939089,0.33934439,0.361440288,0.423670743,0.637697717,22.07029158,31.1643421,12.9334296,4.196847964,9.094050512,17.87344362,706061.0056,600425.3501,535786.6511
1362,1.7,1.3,0.82,396.2456642,392.051668,396.7085929,0.771298778,0.767138085,0.679255078,0.226089475,0.230109668,0.316675355,22.07029158,31.1643421,12.9334296,4.196847964,9.094050512,17.87344362,706061.0056,600425.3501,535786.6511,1.2,1.1,1.2,420.9463691,417.2232962,422.7799028,0.597873499,0.562215367,0.354325426,0.391339244,0.424587518,0.622481432,20.34230278,26.42484052,12.04789987,6.247262931,6.082537733,14.09503985,737165.9599,574327.7378,616695.8955
1364,0.78,2.1,1.5,395.6580801,398.2948686,402.4666459,0.856988576,0.741766022,0.607603756,0.142031967,0.255240445,0.387311937,18.41082464,27.38157795,17.13970124,8.369769042,8.970753312,10.04105559,717294.927,549382.7161,535558.5194,1.5,1.4,2.4,431.3370312,417.289517,421.5519482,0.43486319,0.493211333,0.267151705,0.537211538,0.481750755,0.687902495,21.07058219,30.97829372,12.82052093,3.268844165,9.907711529,17.80173802,687861.8422,506952.6677,554562.7184
1365,2.1,2.4,2.4,441.856931,427.6741327,432.107175,0.227695346,0.292418273,0.124027621,0.679732099,0.62359417,0.745909556,21.07058219,30.97829372,12.82052093,3.268844165,9.907711529,17.80173802,687861.8422,506952.6677,554562.7184,0.78,2.1,1.5,395.6580801,398.2948686,402.4666459,0.856988576,0.741766022,0.607603756,0.142031967,0.255240445,0.387311937,22.63031907,29.1917975,15.13755713,8.851652042,6.561478434,13.77866703,683322.4023,597880.403,511482.0416
1366,1.7,0.79,0.87,420.3759311,406.5121068,411.3966205,0.53917872,0.632174312,0.46811798,0.444196863,0.355250712,0.511359787,22.63031907,29.1917975,15.13755713,8.851652042,6.561478434,13.77866703,683322.4023,597880.403,511482.0416,2.1,2.4,2.4,441.856931,427.6741327,432.107175,0.227695346,0.292418273,0.124027621,0.679732099,0.62359417,0.745909556,18.51838095,27.94079752,12.72984547,3.605682857,9.422416572,14.91269809,681928.3271,571701.5371,520147.9383
1367,1.0,1.3,0.73,398.7755042,403.2484381,408.5569058,0.809403265,0.708817203,0.586432459,0.188802788,0.287184586,0.407340426,18.51838095,27.94079752,12.72984547,3.605682857,9.422416572,14.91269809,681928.3271,571701.5371,520147.9383,1.7,0.79,0.87,420.3759311,406.5121068,411.3966205,0.53917872,0.632174312,0.46811798,0.444196863,0.355250712,0.511359787,16.92462441,26.29165385,13.95515711,4.830019755,9.367029448,12.09460465,716077.8795,556864.3091,539370.9376
1368,2.0,1.4,2.3,423.5319115,409.1864557,414.5752037,0.447020839,0.534041295,0.36937219,0.524490222,0.443394864,0.596224026,16.92462441,26.29165385,13.95515711,4.830019755,9.367029448,12.09460465,716077.8795,556864.3091,539370.9376,1.0,1.3,0.73,398.7755042,403.2484381,408.5569058,0.809403265,0.708817203,0.586432459,0.188802788,0.287184586,0.407340426,17.84573319,22.20172971,12.8571551,8.684385532,4.355996522,9.161347656,685124.0703,619058.6433,495000.0656
1369,1.6,2.2,1.3,396.7789155,394.8014218,398.675936,0.784523068,0.725355053,0.596768956,0.213270352,0.27113563,0.397528312,17.84573319,22.20172971,12.8571551,8.684385532,4.355996522,9.161347656,685124.0703,619058.6433,495000.0656,2.0,1.4,2.3,423.5319115,409.1864557,414.5752037,0.447020839,0.534041295,0.36937219,0.524490222,0.443394864,0.596224026,15.83006623,25.40992741,14.43669496,5.0719952,9.579861181,10.75807103,687497.6111,520923.0505,575046.039
1370,0.83,0.65,1.6,390.7670846,388.5925073,393.897498,0.884797194,0.874912336,0.830561259,0.114631971,0.124428013,0.168495168,15.83006623,25.40992741,14.43669496,5.0719952,9.579861181,10.75807103,687497.6111,520923.0505,575046.039,1.6,2.2,1.3,396.7789155,394.8014218,398.675936,0.784523068,0.725355053,0.596768956,0.213270352,0.27113563,0.397528312,22.97575585,32.06555641,17.59439124,8.788339008,9.089800564,14.18741684,722383.4993,514599.5285,521798.6459
1371,0.96,0.76,0.52,402.4314411,400.0452229,404.4969561,0.829195336,0.806113016,0.670416184,0.169489313,0.192217966,0.326326335,22.97575585,32.06555641,17.59439124,8.788339008,9.089800564,14.18741684,722383.4993,514599.5285,521798.6459,0.83,0.65,1.6,390.7670846,388.5925073,393.897498,0.884797194,0.874912336,0.830561259,0.114631971,0.124428013,0.168495168,15.78219003,23.14717136,15.27095776,8.060411993,7.364981328,7.721778036,715108.8307,586589.0364,515741.2185
1372,0.78,2.0,2.0,437.4115912,431.7014412,436.0457723,0.393439793,0.335886032,0.136122732,0.57071166,0.615823322,0.780501611,15.78219003,23.14717136,15.27095776,8.060411993,7.364981328,7.721778036,715108.8307,586589.0364,515741.2185,0.96,0.76,0.52,402.4314411,400.0452229,404.4969561,0.829195336,0.806113016,0.670416184,0.169489313,0.192217966,0.326326335,23.76615299,30.25919634,13.18372951,7.025499234,6.493043355,16.74065375,698901.5839,572088.4863,565764.6511
1375,1.4,1.0,0.62,429.3349344,415.4810632,421.7476113,0.442367807,0.514872584,0.352616983,0.527205665,0.459942474,0.609585539,20.58000807,27.66239662,12.88712982,6.094452379,7.082388554,14.48555569,690587.7357,566027.3626,561986.672,0.68,2.3,1.3,429.6069566,418.4149843,424.1300422,0.522884594,0.450276558,0.27191721,0.459158191,0.523355533,0.687481221,13.49403499,22.4656587,12.07750688,3.309572427,8.971623705,10.18446256,692465.8327,542749.8233,539247.8476
1376,1.5,0.82,0.78,411.2489261,414.9140113,421.6968076,0.621905762,0.561071811,0.413476484,0.368529086,0.426239961,0.567726462,13.49403499,22.4656587,12.07750688,3.309572427,8.971623705,10.18446256,692465.8327,542749.8233,539247.8476,1.4,1.0,0.62,429.3349344,415.4810632,421.7476113,0.442367807,0.514872584,0.352616983,0.527205665,0.459942474,0.609585539,13.15117944,20.5902365,11.90340549,4.634678455,7.439057057,8.516500988,720577.6708,528718.4172,541924.6272
1377,2.1,2.0,0.79,397.3882068,397.8634367,403.5026385,0.713613022,0.650116016,0.54472388,0.281897585,0.34333073,0.446130993,13.15117944,20.5902365,11.90340549,4.634678455,7.439057057,8.516500988,720577.6708,528718.4172,541924.6272,1.5,0.82,0.78,411.2489261,414.9140113,421.6968076,0.621905762,0.561071811,0.413476484,0.368529086,0.426239961,0.567726462,15.11893458,18.32345935,10.98014417,7.919605983,3.204524761,7.199328601,701522.4752,577346.9062,521993.807
1378,0.96,0.83,0.98,388.0196931,386.1675158,391.8361701,0.88923053,0.874093651,0.830332857,0.110255042,0.125266848,0.168758095,15.11893458,18.32345935,10.98014417,7.919605983,3.204524761,7.199328601,701522.4752,577346.9062,521993.807,2.1,2.0,0.79,397.3882068,397.8634367,403.5026385,0.713613022,0.650116016,0.54472388,0.281897585,0.34333073,0.446130993,18.02516634,24.85027973,16.49060927,9.829410989,6.82511339,8.195755351,687350.1349,539800.3309,588568.5125
1379,1.2,1.3,1.3,419.4647043,403.2706603,409.3732455,0.544380998,0.619442081,0.514805531,0.438878726,0.367877218,0.467919789,18.02516634,24.85027973,16.49060927,9.829410989,6.82511339,8.195755351,687350.1349,539800.3309,588568.5125,0.96,0.83,0.98,388.0196931,386.1675158,391.8361701,0.88923053,0.874093651,0.830332857,0.110255042,0.125266848,0.168758095,17.17636513,25.01579186,16.62755639,8.952604862,7.839426731,8.223760264,689444.7125,547445.0422,595584.6744
1380,1.6,1.5,1.6,409.6118961,404.2137327,408.2411771,0.674403229,0.656538783,0.473688901,0.319616878,0.336590801,0.514113912,17.17636513,25.01579186,16.62755639,8.952604862,7.839426731,8.223760264,689444.7125,547445.0422,595584.6744,1.2,1.3,1.3,419.4647043,403.2706603,409.3732455,0.544380998,0.619442081,0.514805531,0.438878726,0.367877218,0.467919789,10.5928509,19.72279009,13.44963485,4.442698702,9.129939188,6.150152199,708711.0497,510546.6274,505510.4418
