instance,V1_init,V2_init,V3_init,T1_init,T2_init,T3_init,xA1_init,xA2_init,xA3_init,xB1_init,xB2_init,xB3_init,F1_init,F2_init,F3_init,Ff1_init,Ff2_init,FR_init,Q1_init,Q2_init,Q3_init,V1_sp,V2_sp,V3_sp,T1_sp,T2_sp,T3_sp,xA1_sp,xA2_sp,xA3_sp,xB1_sp,xB2_sp,xB3_sp,F1_sp,F2_sp,F3_sp,Ff1_sp,Ff2_sp,FR_sp,Q1_sp,Q2_sp,Q3_sp
2107,1.6,0.97,1.9,394.7734224,393.4271174,399.095145,0.791527974,0.779951709,0.70235987,0.206343803,0.217687424,0.294235902,17.86074738,24.79817381,16.04892393,9.283051421,6.937426427,8.577695961,716784.4027,605032.8807,590337.9442,1.1,1.6,0.74,431.3330424,435.6736582,442.4269756,0.40426382,0.280751688,0.121189059,0.557208657,0.657243678,0.783944328,16.75639257,20.17897085,9.460206759,6.247800323,3.422578282,10.50859225,693924.6492,529397.1672,572355.1272
2108,1.1,1.6,0.74,431.3330424,435.6736582,442.4269756,0.40426382,0.280751688,0.121189059,0.557208657,0.657243678,0.783944328,16.75639257,20.17897085,9.460206759,6.247800323,3.422578282,10.50859225,693924.6492,529397.1672,572355.1272,1.6,1.7,1.3,419.6007471,413.6938026,418.9021136,0.538380384,0.515408478,0.327628983,0.445886966,0.466414855,0.643023952,19.06314116,26.91921294,13.82022677,6.220997849,7.856071784,12.84214331,718659.7059,580824.4218,588853.3337
2109,1.6,1.7,1.3,419.6007471,413.6938026,418.9021136,0.538380384,0.515408478,0.327628983,0.445886966,0.466414855,0.643023952,19.06314116,26.91921294,13.82022677,6.220997849,7.856071784,12.84214331,718659.7059,580824.4218,588853.3337,1.6,2.1,2.2,389.8533243,387.9504137,393.3547449,0.81603125,0.769083431,0.704607295,0.182402506,0.228553077,0.292213715,17.37402567,26.75571978,18.85751826,9.630690852,9.381694104,7.743334821,690101.4188,491706.0898,607305.7847
2111,1.2,1.0,0.93,416.8908558,416.8670488,422.476897,0.624235444,0.563717657,0.374061011,0.366564904,0.42379033,0.605102615,18.11401775,22.59365933,11.26736794,7.00981051,4.479641579,11.10420724,738302.9276,551798.6583,532337.859,2.4,2.3,0.57,431.5312751,426.4006557,430.6237464,0.297889155,0.294217062,0.125058825,0.641057046,0.63912333,0.770615869,21.4800241,28.53189146,12.79801833,6.05465828,7.051867364,15.42536582,695648.2024,568745.1072,506069.6144
2112,2.4,2.3,0.57,431.5312751,426.4006557,430.6237464,0.297889155,0.294217062,0.125058825,0.641057046,0.63912333,0.770615869,21.4800241,28.53189146,12.79801833,6.05465828,7.051867364,15.42536582,695648.2024,568745.1072,506069.6144,1.4,2.0,0.51,417.9946416,411.999518,418.2410843,0.526676029,0.481143391,0.350799612,0.455309156,0.496408069,0.618510516,12.4697641,19.83918156,13.100654,5.863364527,7.369417461,6.606399573,713457.3844,545103.6422,520075.6174
2113,1.4,2.0,0.51,417.9946416,411.999518,418.2410843,0.526676029,0.481143391,0.350799612,0.455309156,0.496408069,0.618510516,12.4697641,19.83918156,13.100654,5.863364527,7.369417461,6.606399573,713457.3844,545103.6422,520075.6174,0.92,0.68,0.58,398.3025994,395.1522895,399.6060954,0.864721314,0.85163245,0.745495861,0.134500364,0.147438449,0.252695144,24.41805562,31.82367733,14.12134427,7.06282713,7.405621711,17.35522849,697051.1706,558777.6949,595293.2281
2114,0.92,0.68,0.58,398.3025994,395.1522895,399.6060954,0.864721314,0.85163245,0.745495861,0.134500364,0.147438449,0.252695144,24.41805562,31.82367733,14.12134427,7.06282713,7.405621711,17.35522849,697051.1706,558777.6949,595293.2281,0.94,1.6,0.75,404.9099877,411.6198366,416.9164084,0.756476762,0.601036119,0.428365228,0.240151515,0.390063597,0.557099042,19.37552941,22.67943989,11.89396675,8.801536143,3.303910476,10.57399327,732292.18,523330.3706,504517.8886
2115,0.94,1.6,0.75,404.9099877,411.6198366,416.9164084,0.756476762,0.601036119,0.428365228,0.240151515,0.390063597,0.557099042,19.37552941,22.67943989,11.89396675,8.801536143,3.303910476,10.57399327,732292.18,523330.3706,504517.8886,2.5,0.94,2.0,437.6884221,421.9649206,426.8380492,0.29510627,0.42505985,0.219196401,0.637469448,0.522725954,0.694424454,20.11801327,29.1420823,13.2928039,4.579505032,9.024069029,15.53850824,698738.6338,590956.6896,596494.5085
2116,2.5,0.94,2.0,437.6884221,421.9649206,426.8380492,0.29510627,0.42505985,0.219196401,0.637469448,0.522725954,0.694424454,20.11801327,29.1420823,13.2928039,4.579505032,9.024069029,15.53850824,698738.6338,590956.6896,596494.5085,1.4,0.64,2.0,425.4116897,421.5831037,427.0925627,0.521009754,0.525151218,0.313652579,0.461002499,0.456320079,0.654150721,18.9074978,23.57353647,10.68808524,6.274702481,4.666038667,12.63279532,726826.3465,543794.2126,545484.972
2117,1.4,0.64,2.0,425.4116897,421.5831037,427.0925627,0.521009754,0.525151218,0.313652579,0.461002499,0.456320079,0.654150721,18.9074978,23.57353647,10.68808524,6.274702481,4.666038667,12.63279532,726826.3465,543794.2126,545484.972,1.6,2.4,1.6,408.9730965,417.0622687,423.0457688,0.61941685,0.442379674,0.270760294,0.370459767,0.534565382,0.69440371,20.25011061,24.19449144,13.39925356,9.66654407,3.944380823,10.58356655,697074.5086,610987.3157,608022.2249
2118,1.6,2.4,1.6,408.9730965,417.0622687,423.0457688,0.61941685,0.442379674,0.270760294,0.370459767,0.534565382,0.69440371,20.25011061,24.19449144,13.39925356,9.66654407,3.944380823,10.58356655,697074.5086,610987.3157,608022.2249,2.4,1.4,1.2,396.2690811,393.5312376,397.9239505,0.729364974,0.724749119,0.620082541,0.266786764,0.271202372,0.373874512,20.9345497,29.06328872,17.8602986,9.951226054,8.128739022,10.98332364,714133.6658,536811.1051,536198.8325
2119,2.4,1.4,1.2,396.2690811,393.5312376,397.9239505,0.729364974,0.724749119,0.620082541,0.266786764,0.271202372,0.373874512,20.9345497,29.06328872,17.8602986,9.951226054,8.128739022,10.98332364,714133.6658,536811.1051,536198.8325,1.6,1.9,1.2,438.1270409,426.1033551,431.0297792,0.307510627,0.343836738,0.162283457,0.633524075,0.598719843,0.747441708,17.16051986,25.47646374,12.01459732,3.962611618,8.315943871,13.19790825,685968.643,576350.6863,527139.1104
2121,1.8,0.64,1.3,443.5007012,424.7926391,430.3762535,0.299303969,0.447644556,0.236133888,0.632308137,0.501440564,0.678259503,17.40813804,25.75707066,11.59583582,3.524574471,8.348932621,13.88356356,682521.877,572412.2373,604035.3712,2.3,1.6,1.8,412.9555355,419.2566058,427.2914442,0.498840162,0.385456552,0.25521738,0.479914509,0.581575228,0.700538952,15.20446241,18.29554136,12.07789329,9.108729006,3.091078951,6.095733404,736767.4309,522068.3945,617396.7989
2122,2.3,1.6,1.8,412.9555355,419.2566058,427.2914442,0.498840162,0.385456552,0.25521738,0.479914509,0.581575228,0.700538952,15.20446241,18.29554136,12.07789329,9.108729006,3.091078951,6.095733404,736767.4309,522068.3945,617396.7989,1.6,1.4,0.95,406.2965474,402.924848,408.3156902,0.690049254,0.662978734,0.523500816,0.304435749,0.330450306,0.466217354,18.69915751,26.24405448,14.94283071,7.619526363,7.544896971,11.07963115,712696.0582,600006.0224,594205.458
2123,1.6,1.4,0.95,406.2965474,402.924848,408.3156902,0.690049254,0.662978734,0.523500816,0.304435749,0.330450306,0.466217354,18.69915751,26.24405448,14.94283071,7.619526363,7.544896971,11.07963115,712696.0582,600006.0224,594205.458,1.7,2.5,1.1,401.085756,401.7058134,406.0287141,0.735839099,0.642292401,0.47598963,0.260539771,0.351097515,0.513016514,24.92419108,32.49902897,16.8386468,9.570875221,7.574837895,15.35331586,714667.0629,552165.8622,590057.5857
2124,1.7,2.5,1.1,401.085756,401.7058134,406.0287141,0.735839099,0.642292401,0.47598963,0.260539771,0.351097515,0.513016514,24.92419108,32.49902897,16.8386468,9.570875221,7.574837895,15.35331586,714667.0629,552165.8622,590057.5857,1.8,1.7,1.3,443.9348133,430.2009513,435.9920076,0.243743937,0.306935952,0.142065534,0.666362671,0.61236256,0.736613077,15.60139675,23.3953315,11.67476659,4.110646841,7.793934749,11.49074991,706530.5156,593498.6848,569047.6599
2125,1.8,1.7,1.3,443.9348133,430.2009513,435.9920076,0.243743937,0.306935952,0.142065534,0.666362671,0.61236256,0.736613077,15.60139675,23.3953315,11.67476659,4.110646841,7.793934749,11.49074991,706530.5156,593498.6848,569047.6599,0.73,2.5,2.2,396.7090467,404.8040227,410.6881124,0.823425976,0.598963156,0.485057598,0.174672544,0.391546865,0.501824021,15.21685232,19.84540145,13.2291111,8.730293161,4.628549124,6.486559162,733743.0966,492198.3027,490431.2967
2126,0.73,2.5,2.2,396.7090467,404.8040227,410.6881124,0.823425976,0.598963156,0.485057598,0.174672544,0.391546865,0.501824021,15.21685232,19.84540145,13.2291111,8.730293161,4.628549124,6.486559162,733743.0966,492198.3027,490431.2967,1.2,2.0,0.84,422.8121291,422.6791161,430.147008,0.48927678,0.376172461,0.236329374,0.487362115,0.585534837,0.711032514,12.58452954,18.26133646,11.53097013,5.986131177,5.676806919,6.598398366,707322.1663,598614.876,572769.7791
2128,1.4,0.6,0.89,439.6485111,435.8734314,441.0325419,0.369893898,0.385021745,0.164843759,0.588064847,0.572360235,0.758618917,22.62152438,26.99132684,9.694652153,5.664000176,4.369802461,16.95752421,719324.3494,618871.8677,584855.2346,0.72,1.7,1.4,430.2956235,430.4668378,435.1347881,0.48731006,0.375703327,0.166289814,0.490091505,0.587746353,0.770256728,20.45698255,25.53299257,9.931914276,5.161807747,5.076010025,15.2951748,701765.7597,531545.2001,500584.1179
2130,0.67,0.68,1.6,401.760718,400.43718,406.902269,0.848393123,0.810312543,0.713032066,0.150540401,0.188100877,0.284333254,16.61442456,21.97623561,11.92936932,6.764555657,5.361811046,9.849868907,697188.4142,559021.6971,596728.9237,1.1,1.8,1.5,411.3104765,410.8434125,417.4276211,0.672241457,0.567870351,0.420470173,0.321084443,0.420245085,0.561860946,15.79201014,22.33809793,13.34253878,6.972834508,6.546087784,8.819175636,736297.0364,610921.0133,617731.3563
2131,1.1,1.8,1.5,411.3104765,410.8434125,417.4276211,0.672241457,0.567870351,0.420470173,0.321084443,0.420245085,0.561860946,15.79201014,22.33809793,13.34253878,6.972834508,6.546087784,8.819175636,736297.0364,610921.0133,617731.3563,0.8,1.2,2.0,396.6105154,397.8787994,403.1256286,0.867736307,0.79983544,0.689802007,0.131489537,0.198510987,0.307355154,21.62535396,27.32455238,14.13928006,8.698616388,5.699198425,12.92673757,713385.5891,601099.9456,602142.3641
2132,0.8,1.2,2.0,396.6105154,397.8787994,403.1256286,0.867736307,0.79983544,0.689802007,0.131489537,0.198510987,0.307355154,21.62535396,27.32455238,14.13928006,8.698616388,5.699198425,12.92673757,713385.5891,601099.9456,602142.3641,2.1,1.3,0.64,400.6797883,397.1424895,401.0463871,0.736549998,0.729703344,0.584500716,0.259909224,0.266479804,0.40888583,25.56300121,34.19226026,17.18321163,8.887463341,8.62925905,16.67553787,729620.1097,571425.9052,560628.9648
2133,2.1,1.3,0.64,400.6797883,397.1424895,401.0463871,0.736549998,0.729703344,0.584500716,0.259909224,0.266479804,0.40888583,25.56300121,34.19226026,17.18321163,8.887463341,8.62925905,16.67553787,729620.1097,571425.9052,560628.9648,2.2,1.0,1.5,413.1588706,408.8891391,412.8132244,0.588450986,0.601582261,0.405349098,0.400319485,0.387273929,0.575168046,23.57487884,30.51830761,14.36265609,7.736004797,6.943428773,15.83887404,708937.6503,603219.1122,502984.3194
2134,2.2,1.0,1.5,413.1588706,408.8891391,412.8132244,0.588450986,0.601582261,0.405349098,0.400319485,0.387273929,0.575168046,23.57487884,30.51830761,14.36265609,7.736004797,6.943428773,15.83887404,708937.6503,603219.1122,502984.3194,1.4,0.6,2.3,436.2002963,424.5453954,429.2963626,0.405064889,0.479999603,0.257676016,0.5591789,0.489238371,0.688077444,18.14082445,24.64569519,10.42692382,4.200852515,6.504870747,13.93997193,701019.6688,539933.1052,491805.8598
2135,1.4,0.6,2.3,436.2002963,424.5453954,429.2963626,0.405064889,0.479999603,0.257676016,0.5591789,0.489238371,0.688077444,18.14082445,24.64569519,10.42692382,4.200852515,6.504870747,13.93997193,701019.6688,539933.1052,491805.8598,1.1,0.91,2.3,395.7489172,395.9568448,402.7757675,0.811629443,0.773179302,0.704351814,0.186641028,0.224434152,0.292362735,14.37422109,19.77353268,13.54767137,8.270435487,5.399311591,6.103785602,714010.9539,546467.3906,566303.1119
2136,1.1,0.91,2.3,395.7489172,395.9568448,402.7757675,0.811629443,0.773179302,0.704351814,0.186641028,0.224434152,0.292362735,14.37422109,19.77353268,13.54767137,8.270435487,5.399311591,6.103785602,714010.9539,546467.3906,566303.1119,1.6,0.71,1.8,434.5407031,423.49406,428.8482353,0.398220095,0.468698818,0.252703662,0.564751996,0.49908578,0.691738401,18.77625269,25.51491077,11.18018583,4.722600788,6.738658084,14.0536519,697151.6912,548804.1661,573779.2497
2137,1.6,0.71,1.8,434.5407031,423.49406,428.8482353,0.398220095,0.468698818,0.252703662,0.564751996,0.49908578,0.691738401,18.77625269,25.51491077,11.18018583,4.722600788,6.738658084,14.0536519,697151.6912,548804.1661,573779.2497,1.2,1.2,1.8,414.6614083,404.2485474,409.7656285,0.649135319,0.666748498,0.519152872,0.343133505,0.325856038,0.468941855,16.05069399,25.18083524,13.78703664,4.880303205,9.130141252,11.17039078,694999.1171,555183.6454,583478.8966
2138,1.2,1.2,1.8,414.6614083,404.2485474,409.7656285,0.649135319,0.666748498,0.519152872,0.343133505,0.325856038,0.468941855,16.05069399,25.18083524,13.78703664,4.880303205,9.130141252,11.17039078,694999.1171,555183.6454,583478.8966,1.2,1.5,1.7,412.4863284,408.1039047,412.8696679,0.672704567,0.627489642,0.45157909,0.321032249,0.364218903,0.53443852,19.16503166,26.86991541,13.55550306,6.111686216,7.704883749,13.05334544,704883.8442,587445.5397,537834.1727
2139,1.2,1.5,1.7,412.4863284,408.1039047,412.8696679,0.672704567,0.627489642,0.45157909,0.321032249,0.364218903,0.53443852,19.16503166,26.86991541,13.55550306,6.111686216,7.704883749,13.05334544,704883.8442,587445.5397,537834.1727,1.2,2.0,1.1,415.9587114,411.9651514,416.2673814,0.636680187,0.572923641,0.359298427,0.355412264,0.415598895,0.620013066,23.78676303,32.46486486,14.25995666,5.93881382,8.678101827,17.84794921,702554.0413,617527.4006,586619.765
2140,1.2,2.0,1.1,415.9587114,411.9651514,416.2673814,0.636680187,0.572923641,0.359298427,0.355412264,0.415598895,0.620013066,23.78676303,32.46486486,14.25995666,5.93881382,8.678101827,17.84794921,702554.0413,617527.4006,586619.765,0.85,0.69,2.5,437.8649998,418.0500845,425.5216052,0.440352926,0.552491952,0.410946453,0.526443383,0.423545358,0.554397419,9.688040794,16.91778696,10.46960308,3.366291887,7.229746166,6.321748907,709409.0494,607666.0763,530902.197
2141,0.85,0.69,2.5,437.8649998,418.0500845,425.5216052,0.440352926,0.552491952,0.410946453,0.526443383,0.423545358,0.554397419,9.688040794,16.91778696,10.46960308,3.366291887,7.229746166,6.321748907,709409.0494,607666.0763,530902.197,0.93,1.8,1.7,395.4063131,404.3221329,410.2019328,0.824828091,0.651077373,0.540122842,0.173538484,0.342626469,0.450935153,16.47822184,19.88997922,12.89688282,9.622244979,3.41175738,6.855976865,720266.4472,567291.7015,491184.9585
2142,0.93,1.8,1.7,395.4063131,404.3221329,410.2019328,0.824828091,0.651077373,0.540122842,0.173538484,0.342626469,0.450935153,16.47822184,19.88997922,12.89688282,9.622244979,3.41175738,6.855976865,720266.4472,567291.7015,491184.9585,1.1,2.1,1.0,401.4450671,397.864219,402.1313235,0.776046974,0.704110806,0.575572988,0.221453549,0.291564469,0.417590236,18.52932005,27.60166309,15.64817042,6.810209587,9.072343039,11.71911046,726446.4549,511622.7462,494672.5037
2143,1.1,2.1,1.0,401.4450671,397.864219,402.1313235,0.776046974,0.704110806,0.575572988,0.221453549,0.291564469,0.417590236,18.52932005,27.60166309,15.64817042,6.810209587,9.072343039,11.71911046,726446.4549,511622.7462,494672.5037,2.0,1.7,1.5,410.3153059,402.1756968,407.4045257,0.568978028,0.594867068,0.478751476,0.417527735,0.392637788,0.503924022,14.5098265,23.41190671,15.52947339,6.781950685,8.902080217,7.72787581,700791.5764,554766.7479,514153.2506
2145,1.3,1.7,2.0,452.3825548,431.2699724,438.7723789,0.220331382,0.30994545,0.159202561,0.669640793,0.6005603,0.713587353,11.47927653,19.65979384,11.11355315,3.100609192,8.180517309,8.378667343,707894.9036,592025.7616,619538.9689,1.3,1.9,1.1,428.3877267,418.7597246,423.9587017,0.454172201,0.444587349,0.25176975,0.520035632,0.52664219,0.702062408,17.08790275,25.57793828,12.69197094,4.454601434,8.490035534,12.63330132,685573.6269,561929.5536,558511.6216
2146,1.3,1.9,1.1,428.3877267,418.7597246,423.9587017,0.454172201,0.444587349,0.25176975,0.520035632,0.52664219,0.702062408,17.08790275,25.57793828,12.69197094,4.454601434,8.490035534,12.63330132,685573.6269,561929.5536,558511.6216,2.1,1.6,1.8,450.6303459,431.9780054,437.237145,0.184643752,0.299106085,0.127366576,0.68479501,0.596820776,0.712301366,16.83394104,25.70345242,11.83005638,3.232572378,8.869511371,13.60136867,692281.3286,584800.103,567805.7958
2147,2.1,1.6,1.8,450.6303459,431.9780054,437.237145,0.184643752,0.299106085,0.127366576,0.68479501,0.596820776,0.712301366,16.83394104,25.70345242,11.83005638,3.232572378,8.869511371,13.60136867,692281.3286,584800.103,567805.7958,1.0,1.9,1.6,422.0700564,423.2323209,429.9636784,0.537790138,0.400468712,0.234217058,0.444761961,0.567419785,0.71821514,14.71556266,19.87726586,11.13320656,6.142955502,5.161703198,8.572607154,729105.8161,531342.9219,561963.2207
2148,1.0,1.9,1.6,422.0700564,423.2323209,429.9636784,0.537790138,0.400468712,0.234217058,0.444761961,0.567419785,0.71821514,14.71556266,19.87726586,11.13320656,6.142955502,5.161703198,8.572607154,729105.8161,531342.9219,561963.2207,2.2,1.5,1.3,400.0714978,396.4793094,400.7954261,0.705938635,0.696466695,0.567387363,0.289367004,0.298443575,0.424625648,21.08943454,29.30156932,16.75103381,8.784987953,8.212134785,12.30444658,690118.4254,510563.9581,531164.423
2149,2.2,1.5,1.3,400.0714978,396.4793094,400.7954261,0.705938635,0.696466695,0.567387363,0.289367004,0.298443575,0.424625648,21.08943454,29.30156932,16.75103381,8.784987953,8.212134785,12.30444658,690118.4254,510563.9581,531164.423,1.3,1.5,0.54,413.6128369,403.5061095,408.6339234,0.628068768,0.640576632,0.509319222,0.362856641,0.350563975,0.477434773,14.63145638,24.11329193,14.55006159,5.255740369,9.481835541,9.375716016,717160.1241,591682.9111,519323.6913
2150,1.3,1.5,0.54,413.6128369,403.5061095,408.6339234,0.628068768,0.640576632,0.509319222,0.362856641,0.350563975,0.477434773,14.63145638,24.11329193,14.55006159,5.255740369,9.481835541,9.375716016,717160.1241,591682.9111,519323.6913,2.0,0.97,1.0,434.2777571,432.9301121,439.2476793,0.304397223,0.300246022,0.143266877,0.630941166,0.631169349,0.755551443,15.24928834,19.00556486,9.8884379,6.310928569,3.756276526,8.938359769,688096.9373,565858.4546,504291.4838
2151,2.0,0.97,1.0,434.2777571,432.9301121,439.2476793,0.304397223,0.300246022,0.143266877,0.630941166,0.631169349,0.755551443,15.24928834,19.00556486,9.8884379,6.310928569,3.756276526,8.938359769,688096.9373,565858.4546,504291.4838,1.1,0.51,1.9,426.7023678,425.4627502,429.8690656,0.574314886,0.55667187,0.306339561,0.413344113,0.429560969,0.666038854,23.82458478,27.5146467,9.682210718,6.341804411,3.690061914,17.48278037,733941.3809,543694.0017,509200.1099
2152,1.1,0.51,1.9,426.7023678,425.4627502,429.8690656,0.574314886,0.55667187,0.306339561,0.413344113,0.429560969,0.666038854,23.82458478,27.5146467,9.682210718,6.341804411,3.690061914,17.48278037,733941.3809,543694.0017,509200.1099,2.2,2.0,1.4,437.2915868,425.2383452,431.103036,0.271899883,0.327155791,0.161160388,0.65296012,0.604277086,0.736407524,16.78925401,25.15900518,13.03784424,4.905762897,8.369751167,11.88349112,685124.7723,597073.344,619704.0681
2153,2.2,2.0,1.4,437.2915868,425.2383452,431.103036,0.271899883,0.327155791,0.161160388,0.65296012,0.604277086,0.736407524,16.78925401,25.15900518,13.03784424,4.905762897,8.369751167,11.88349112,685124.7723,597073.344,619704.0681,1.4,1.5,2.3,415.956653,412.3701121,418.1114349,0.572910139,0.523556002,0.368543177,0.41392113,0.45965492,0.606580774,14.75635401,20.84936426,12.34446957,6.418221962,6.09301025,8.338132044,723451.5666,502646.2663,502737.984
2154,1.4,1.5,2.3,415.956653,412.3701121,418.1114349,0.572910139,0.523556002,0.368543177,0.41392113,0.45965492,0.606580774,14.75635401,20.84936426,12.34446957,6.418221962,6.09301025,8.338132044,723451.5666,502646.2663,502737.984,1.7,0.84,0.88,413.860658,413.2396899,418.8138887,0.618997279,0.595918149,0.408055358,0.371621529,0.393403616,0.573807634,20.90020244,25.61291839,12.59914853,8.141604527,4.712715957,12.75859791,718993.9464,602446.8697,599640.3038
2155,1.7,0.84,0.88,413.860658,413.2396899,418.8138887,0.618997279,0.595918149,0.408055358,0.371621529,0.393403616,0.573807634,20.90020244,25.61291839,12.59914853,8.141604527,4.712715957,12.75859791,718993.9464,602446.8697,599640.3038,1.7,1.5,2.2,392.4464779,389.3163104,392.6487648,0.830303481,0.810482434,0.70384981,0.168450679,0.18798174,0.293486771,26.16094827,35.93117891,18.42427901,8.997320924,9.770230635,17.16362735,719275.3692,494816.306,502902.1726
2156,1.7,1.5,2.2,392.4464779,389.3163104,392.6487648,0.830303481,0.810482434,0.70384981,0.168450679,0.18798174,0.293486771,26.16094827,35.93117891,18.42427901,8.997320924,9.770230635,17.16362735,719275.3692,494816.306,502902.1726,1.7,1.7,1.1,400.7578465,398.4741915,402.7590715,0.752026501,0.710190336,0.5564389,0.244927632,0.285684754,0.436411121,24.39856811,32.45988519,16.20397861,8.461404793,8.061317086,15.93716331,686912.2766,525502.2579,584164.9725
2157,1.7,1.7,1.1,400.7578465,398.4741915,402.7590715,0.752026501,0.710190336,0.5564389,0.244927632,0.285684754,0.436411121,24.39856811,32.45988519,16.20397861,8.461404793,8.061317086,15.93716331,686912.2766,525502.2579,584164.9725,1.2,1.9,0.51,424.2830409,423.7258676,427.7824152,0.501441847,0.418142175,0.197711294,0.479376148,0.553801574,0.752505806,24.29299514,30.14777651,11.7938353,6.298935125,5.854781376,17.99406001,717067.0578,549099.2218,513642.757
2158,1.2,1.9,0.51,424.2830409,423.7258676,427.7824152,0.501441847,0.418142175,0.197711294,0.479376148,0.553801574,0.752505806,24.29299514,30.14777651,11.7938353,6.298935125,5.854781376,17.99406001,717067.0578,549099.2218,513642.757,1.6,1.0,1.8,388.163613,383.929252,389.1786066,0.826870842,0.842506356,0.803765265,0.171749057,0.156272403,0.19465313,15.99388105,25.97864432,19.26268152,9.409603798,9.98476327,6.584277253,704050.531,533533.6732,572758.6802
2159,1.6,1.0,1.8,388.163613,383.929252,389.1786066,0.826870842,0.842506356,0.803765265,0.171749057,0.156272403,0.19465313,15.99388105,25.97864432,19.26268152,9.409603798,9.98476327,6.584277253,704050.531,533533.6732,572758.6802,1.1,2.3,2.3,398.3954564,396.9650492,402.9517381,0.784029267,0.687367965,0.595640964,0.213583504,0.307696702,0.397565262,15.17984669,23.76319617,16.13379221,7.700038882,8.583349485,7.479807808,721844.9806,563181.9962,597506.1979
2160,1.1,2.3,2.3,398.3954564,396.9650492,402.9517381,0.784029267,0.687367965,0.595640964,0.213583504,0.307696702,0.397565262,15.17984669,23.76319617,16.13379221,7.700038882,8.583349485,7.479807808,721844.9806,563181.9962,597506.1979,1.5,2.1,0.62,418.3067487,415.804736,419.9716819,0.546592256,0.479384371,0.272153992,0.438908531,0.500327798,0.693541588,21.95273115,29.20443335,13.47495588,6.531674805,7.251702205,15.42105634,698613.6406,563849.914,511112.0868
2161,1.5,2.1,0.62,418.3067487,415.804736,419.9716819,0.546592256,0.479384371,0.272153992,0.438908531,0.500327798,0.693541588,21.95273115,29.20443335,13.47495588,6.531674805,7.251702205,15.42105634,698613.6406,563849.914,511112.0868,0.86,0.55,1.3,411.5571841,410.2987512,415.8375115,0.763804922,0.737530542,0.572785375,0.233291226,0.258913424,0.420526542,19.69386494,24.36121696,10.90665221,6.50311518,4.667352025,13.19074976,693084.4747,602111.3096,566709.9447
2162,0.86,0.55,1.3,411.5571841,410.2987512,415.8375115,0.763804922,0.737530542,0.572785375,0.233291226,0.258913424,0.420526542,19.69386494,24.36121696,10.90665221,6.50311518,4.667352025,13.19074976,693084.4747,602111.3096,566709.9447,1.2,1.6,1.4,392.520639,389.1575751,394.7477848,0.828764827,0.796162187,0.736855242,0.169876504,0.201979075,0.260622044,15.74610285,25.33481875,17.69925729,8.260258289,9.588715896,7.485844562,717536.0021,569938.9258,594833.1847
2163,1.2,1.6,1.4,392.520639,389.1575751,394.7477848,0.828764827,0.796162187,0.736855242,0.169876504,0.201979075,0.260622044,15.74610285,25.33481875,17.69925729,8.260258289,9.588715896,7.485844562,717536.0021,569938.9258,594833.1847,2.1,1.3,1.0,427.6077263,413.5745801,418.3278491,0.411273734,0.503015711,0.322627898,0.553834229,0.469086653,0.633642346,17.44126472,27.00871085,14.46575526,5.144249442,9.567446123,12.29701528,739657.898,604583.5592,539201.0137
2164,2.1,1.3,1.0,427.6077263,413.5745801,418.3278491,0.411273734,0.503015711,0.322627898,0.553834229,0.469086653,0.633642346,17.44126472,27.00871085,14.46575526,5.144249442,9.567446123,12.29701528,739657.898,604583.5592,539201.0137,0.8,0.96,1.7,403.2621361,397.1896927,402.4810643,0.822663169,0.801309392,0.68829006,0.175871147,0.196859584,0.308510711,18.34885899,26.62921745,13.48955863,5.466840541,8.280358461,12.88201845,685622.893,511418.4499,591801.2438
2166,1.9,1.2,2.1,441.2141786,422.8526831,427.3281272,0.284916961,0.408514742,0.20748714,0.644472535,0.536760508,0.70319274,17.21208326,26.30985326,12.15326062,3.333070872,9.09777,13.87901239,702295.571,520150.2886,494601.6543,1.3,1.8,2.3,432.2104861,433.1980648,438.0952301,0.377941371,0.297424437,0.121363623,0.580896572,0.64516384,0.785660458,20.7390098,25.46584219,10.53763847,6.103515958,4.726832388,14.63549384,695270.277,602793.2595,523788.6902
2168,1.2,0.59,0.66,434.5720302,421.4724141,427.1541493,0.454157672,0.527625097,0.317276502,0.518062152,0.448901615,0.642152112,16.33421807,23.04983518,10.55860155,4.087910589,6.715617106,12.24630748,721642.4787,513365.506,550044.8585,1.1,1.0,1.1,393.2468758,390.6332612,395.600138,0.854815962,0.834441646,0.758235014,0.144260703,0.164391195,0.239921921,19.34794797,27.31847242,15.88177028,8.135494887,7.970524451,11.21245308,694845.6653,553601.5988,569887.4441
2169,1.1,1.0,1.1,393.2468758,390.6332612,395.600138,0.854815962,0.834441646,0.758235014,0.144260703,0.164391195,0.239921921,19.34794797,27.31847242,15.88177028,8.135494887,7.970524451,11.21245308,694845.6653,553601.5988,569887.4441,1.1,1.4,1.4,398.1660839,402.7907921,408.3303838,0.808352471,0.703955109,0.569232324,0.189848787,0.29197537,0.424201254,19.86965979,23.74423947,13.08780776,9.422177727,3.874579671,10.44748207,685954.954,545782.5012,552440.5342
