instance,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210
1452,3,0.007203432,0.004242765,0.9903251,0.000000338,0.00000186,0.99426043,0.980518,0.9821879,0.99437165,0.98318154,0.000000722,0.002375085,0.007700492,0.012942718,0.9947292,0.000000447,0.9990195,0.003776979,0.97918516,0.0000153,0.009434783,0.00000746,0.000198586,0.00000103,0.00000201,0.001427892,0.000000347,0.00000307,0.001018578,0.9779238,0.99995434,0.9928404,0.004231947,0.00000159,0.9813421,0.000000735,0.000000314,0.000273997,9.61E-08,0.00000657,0.00000234,0.004098981,0.0000239,0.000000146,0.002853016,0.000000314,0.000000375,0.003805517,0.00852228,0.003541714,0.99999845,0.000000901,0.00000707,0.0000547,0.000000317,0.000002,0.00269014,0.005596571,0.004143329,0.99211454,0.9816544,0.9842784,0.98912084,0.98199224,0.000000296,0.0000877,0.000000458,0.00000664,0.98285365,0.000000564,0.9929798,0.023358263,0.98537606,0.005782267,0.98849034,0.000000746,0.003878709,0.00000306,0.00000161,0.002579942,0.000000461,0.000390125,0.00013188,0.0000121,0.000000399,0.003926813,0.00000151,0.9902384,0.026319457,0.99079365,0.00000306,0.0000065,0.004019743,0.00000125,0.00000121,0.005306665,0.00000109,0.0004969,0.003657966,0.00000131,0.000000548,0.0000574,0.9731424,0.005549943,0.99999905,0.9882783,0.98518294,0.9999987,0.98560065,0.00943813,0.000137251,0.000000881,0.000000511,0.99999714,0.006072979,0.9999317,0.002648325,0.9829799,0.000000185,0.9785341,0.9908732,0.99999964,0.005798561,0.002948757,0.000102214,0.0000249,0.98903906,0.017753387,0.98864985,0.0000184,0.9873913,0.0000141,0.98945695,0.9821232,0.02510576,0.0000153,0.003490575,0.004528561,0.9789027,0.00956827,0.9740035,0.00000141,0.9887527,0.002305792,0.98578554,0.007712514,0.000100843,0.000000502,0.0000235,0.99999666,0.005662171,0.9999157,0.001710788,0.98228776,0.00000264,0.008529043,0.002747748,0.000129358,0.00000283,0.9878298,0.01083937,0.98974824,0.00000942,0.9821761,0.000000186,0.9879737,0.99144167,0.00445064,0.005520313,0.98575217,0.000894045,0.000000725,0.00000015,0.002791492,0.99919456,0.003252378,0.000109369,0.9931594,0.0000625,0.0000708,0.000250163,0.00000061,0.002678586,0.000000224,0.92140496,0.000000511,0.000000483,0.000115844,0.000326873,0.000000683,0.00000194,0.000055,0.00000155,0.0000605,0.002418699,0.006502172,0.9998796,0.004060976,0.00000518,0.000000477,0.006750058,0.00000179,0.004004808,0.00000151,0.011397925,0.00000254,0.000186735,0.008556733,0.9895929,0.008638593
1453,5,0.000516825,0.000355722,0.99901533,9.17E-08,0.000000149,0.99970454,0.002926978,0.002511401,0.99946815,0.00243356,0.0000004,0.01657198,0.000272926,0.000298716,0.9996107,0.000000148,0.9782891,0.9989932,0.002552323,0.000000314,0.000499411,8.37E-08,0.02991866,0.000000513,0.000000222,0.029358137,0.00000083,0.00000017,0.02936261,0.00271219,0.98948365,0.97440207,0.000372288,0.000000348,0.04831311,0.000000266,0.00000054,0.02594249,0.000000226,9.39E-08,0.00000012,0.99843246,0.000000409,0.000000362,0.99871695,0.000000341,0.000000257,0.9983903,0.000370288,0.045340493,0.99999964,6.38E-08,0.000000387,0.011996399,0.000000151,0.000000215,0.9987324,0.000475705,0.000566478,0.99910766,0.001960455,0.003122553,0.99881506,0.002060412,0.000000303,0.011950964,0.000000126,0.000000285,0.9984841,0.000000231,0.98567235,0.99747074,0.001581821,0.000408917,0.001839414,8.62E-08,0.99793017,0.000000525,0.000000324,0.9983754,0.000000128,0.022113474,0.012423785,0.000000181,0.000000316,0.9980798,0.000000262,0.002060439,0.9977986,0.001925267,0.000000309,2.87E-08,0.99831736,0.000000225,0.000000247,0.99858993,0.000000404,0.032021392,0.99846673,3.53E-08,0.0000002,0.011002389,0.002002079,0.000217746,0.99999976,0.00189182,0.001382545,0.9999999,0.001551111,0.000395356,0.011321469,0.000000147,0.000000213,0.9999995,0.000342143,0.98711085,0.99867755,0.002061226,9.76E-08,0.001719306,0.002523894,0.9999999,0.000377353,0.027031397,0.01184253,0.000000398,0.002265936,0.99737984,0.002234621,0.000000161,0.99875844,0.000000253,0.001485902,0.002011727,0.99806577,0.00000011,0.030963771,0.99883705,0.001759778,0.00035161,0.027234176,0.000000336,0.002742101,0.9983352,0.002553459,0.00037703,0.010910614,0.000000186,0.000000376,0.99999964,0.000609371,0.99011225,0.9981779,0.002666567,0.000000107,0.000439499,0.020958833,0.010781129,0.000000112,0.00169956,0.9969644,0.002632004,0.000000192,0.99841475,0.000000102,0.00263043,0.053085838,0.998307,0.000359257,0.001975454,0.015255396,0.000000403,9.55E-08,0.99851507,0.96737605,0.000257353,0.012350017,0.054545227,0.000000672,0.013159647,0.03015937,0.000000464,0.040086348,8.32E-08,0.042163443,8.66E-08,0.000000317,0.010794258,0.028188612,0.000000384,0.000000261,0.010933397,0.000000076,5.69E-08,0.9981501,0.000607068,0.9875101,0.99814725,0.000000274,0.000000278,0.000322399,0.000000238,0.9986701,0.000000136,0.9753355,0.000000428,0.010817342,0.000712914,0.002735828,0.000337029
1454,6,0.009179778,0.006033642,0.8489238,0.000000161,0.000000871,0.9902021,0.98435956,0.98751104,0.9885533,0.98659515,0.000000518,0.004163057,0.00631266,0.005425031,0.990131,0.000000556,0.99596715,0.000277539,0.9883421,0.00000225,0.010645865,0.00000602,0.0000797,0.000000246,0.00000174,0.00402863,0.000000835,0.000000791,0.003696736,0.9863077,0.9998789,0.9953485,0.010289622,0.000000456,0.9954099,0.000000247,0.000000258,0.000105665,7.42E-08,0.00000222,0.00000162,0.000189853,0.00000178,0.000000385,0.000226294,0.000000371,0.000000292,0.000273561,0.008475296,0.005701721,0.99999976,0.000000168,0.00000153,0.000134324,3.83E-08,0.000000562,0.000398375,0.010237676,0.008268575,0.8684397,0.989262,0.9878127,0.8924957,0.9846948,0.000000704,0.000118139,0.00000014,0.00000478,0.8881946,0.000000507,0.9596331,0.009293171,0.99576616,0.006588423,0.99622476,0.00000133,0.000274288,0.00000107,0.00000109,0.000257565,0.000000322,0.0000266,0.000255758,0.00000156,0.000000247,0.000227,0.00000058,0.9941129,0.011063288,0.9938705,0.00000148,0.00000082,0.000266288,0.00000112,0.000000707,0.000466067,0.000000354,0.0000355,0.000243838,0.00000101,0.000000201,0.000124577,0.9964064,0.008196209,0.99999905,0.9951858,0.995514,0.9999994,0.9960901,0.011531035,0.000288461,0.00000068,0.000000335,0.9999995,0.006732533,0.99968934,0.000218394,0.9909587,0.000000135,0.9942847,0.99427575,0.99999917,0.014151182,0.00521427,0.000141129,0.00000431,0.9936702,0.01231006,0.9948955,0.00000369,0.85344446,0.00000272,0.99586535,0.9952565,0.011795638,0.00000571,0.00434352,0.000325878,0.99514693,0.006673671,0.98073834,0.000000501,0.9892868,0.000252604,0.9955895,0.004855293,0.000228523,0.000000347,0.00000956,0.9999989,0.010265419,0.9997271,0.00035604,0.9897684,0.000000406,0.009090203,0.006323347,0.000148485,0.000000901,0.99553776,0.01202584,0.995999,0.00000216,0.8795502,0.000000567,0.9869292,0.9961976,0.000429452,0.008246441,0.9946254,0.0037657,0.000000427,0.000000155,0.000237877,0.9968527,0.009430497,0.000158396,0.9958889,0.00000607,0.000202021,0.000045,0.000000264,0.006328778,0.000000293,0.96078914,0.000000248,0.000000348,0.000178806,0.0000225,0.000000733,0.000000703,0.000173424,0.000000597,0.00000384,0.000246273,0.007443347,0.9998405,0.000316092,0.00000119,0.000000872,0.006698484,0.00000053,0.000311034,0.000000874,0.001545067,0.000000736,0.000158748,0.008613471,0.9963068,0.008277471
1455,5,0.003240941,0.004277626,0.99774206,0.00000338,0.00000578,0.9983797,0.54119813,0.5658232,0.99758744,0.55778706,0.00000673,0.011701946,0.003259743,0.004054049,0.996114,0.00000213,0.99098176,0.54368025,0.5550698,0.0000249,0.002947579,0.0000219,0.002348491,0.0000044,0.00000363,0.002539693,0.0000127,0.00000695,0.001563021,0.5468172,0.9979907,0.997265,0.002515676,0.0000106,0.39183965,0.00000524,0.00000991,0.003281147,0.00000181,0.00000762,0.00000899,0.47134385,0.0000517,0.00000243,0.522799,0.00000535,0.00000373,0.47448853,0.003295358,0.004433163,0.99999213,0.00000645,0.0000261,0.003154809,0.00000222,0.00000842,0.5149239,0.002557981,0.001103306,0.99793434,0.55012405,0.603984,0.9969078,0.5683389,0.00000786,0.003338641,0.00000179,0.0000194,0.9963362,0.00000346,0.9888104,0.41289383,0.55659217,0.002219641,0.5709883,0.00000711,0.45925274,0.0000127,0.000011,0.5051634,0.00000178,0.001238587,0.005538594,0.0000429,0.00000344,0.44730273,0.00000416,0.58399355,0.451997,0.52785134,0.0000174,0.0000145,0.44213873,0.00000699,0.0000058,0.50950724,0.00000766,0.001706838,0.5019931,0.00000848,0.00000424,0.004005577,0.6034951,0.002927258,0.99998915,0.5124095,0.53957564,0.99999106,0.56312543,0.002027792,0.004442095,0.00000595,0.00000419,0.99998045,0.003512665,0.9969488,0.5030045,0.5707344,0.00000302,0.60501593,0.511779,0.9999956,0.003701674,0.002196129,0.002005287,0.0000339,0.5690133,0.4081721,0.59309447,0.0000445,0.9980444,0.0000418,0.50486195,0.5223272,0.4382508,0.0000262,0.001436367,0.48051006,0.5863927,0.002440685,0.5738673,0.0000055,0.5253701,0.47819495,0.5451764,0.003472093,0.003863277,0.00000514,0.0000383,0.9999863,0.003186292,0.99669266,0.5551759,0.57497185,0.0000119,0.003242944,0.002198573,0.0026927,0.00000574,0.55289966,0.4868603,0.55559653,0.0000295,0.99748564,0.00000157,0.5407812,0.3672279,0.5168912,0.002153379,0.58568674,0.008643038,0.00000988,0.0000019,0.45408577,0.99808645,0.003527393,0.003779711,0.35945177,0.000104875,0.00295248,0.001444376,0.00000511,0.005505158,0.00000405,0.5908803,0.00000502,0.00000615,0.002878931,0.001453145,0.00000829,0.0000116,0.003867646,0.00000947,0.0000713,0.5352084,0.002279409,0.9967614,0.47143772,0.0000125,0.0000104,0.003660944,0.00000906,0.5171063,0.0000122,0.4711246,0.0000144,0.003838684,0.004630061,0.5781171,0.004907575
1456,3,0.013500441,0.010057903,0.97964555,0.000092,0.000127525,0.9876061,0.74274015,0.786552,0.9911805,0.74702245,0.0000939,0.040224798,0.015082712,0.018783072,0.9833709,0.000065,0.96480745,0.2207345,0.73993593,0.000472084,0.010853961,0.000511826,0.035259716,0.0000985,0.000106325,0.04730654,0.000131628,0.000216019,0.040707737,0.74591553,0.9818818,0.96854246,0.014436451,0.000187037,0.86472064,0.00012417,0.000119615,0.038477834,0.0000307,0.000231917,0.000383181,0.20200884,0.000483239,0.0000825,0.24583578,0.0000689,0.0000589,0.21957646,0.014907169,0.032907553,0.99991226,0.000259802,0.000357698,0.018955337,0.0000599,0.00015192,0.1951565,0.013450497,0.009672892,0.98167795,0.7295052,0.7746345,0.97921365,0.75773966,0.000101625,0.022153866,0.0000972,0.000270159,0.9762719,0.000111825,0.9455842,0.21768396,0.7731942,0.010096708,0.7284103,0.00013305,0.19310573,0.000142514,0.000210653,0.19501428,0.0000648,0.018152643,0.02037551,0.000368222,0.0000681,0.2245459,0.0000979,0.75117654,0.22316542,0.7776197,0.000277026,0.000344344,0.20088884,0.000182292,0.000103508,0.2158215,0.00010029,0.01782321,0.2275765,0.000184696,0.0000909,0.029738782,0.81876945,0.015063612,0.9998198,0.77133524,0.77497315,0.9998318,0.7204193,0.009602701,0.019854248,0.000162393,0.0000813,0.9997936,0.012295423,0.98281133,0.20395647,0.7537469,0.0000668,0.7424726,0.7747545,0.99984086,0.010613794,0.027519487,0.01769583,0.000486159,0.8003964,0.23173779,0.78562975,0.000543234,0.9861244,0.001063431,0.7475621,0.75427854,0.23167914,0.000303597,0.027510835,0.18883948,0.7761481,0.011718473,0.82631594,0.000169984,0.73662466,0.21508554,0.7863694,0.017723659,0.015176993,0.0000926,0.000771991,0.99983263,0.013138541,0.97985625,0.23244667,0.74564475,0.000250658,0.010336665,0.039290793,0.015179914,0.000144081,0.78393024,0.20591217,0.79597306,0.000601284,0.98420185,0.000038,0.7447045,0.82864386,0.20326605,0.012501498,0.78034276,0.039342973,0.000085,0.0000513,0.19915056,0.9651559,0.02040678,0.023703339,0.82679766,0.001113392,0.020633902,0.016364012,0.00008,0.045353644,0.0000872,0.7959454,0.000128841,0.0000624,0.022070779,0.017373776,0.0000966,0.000311233,0.019446217,0.000230815,0.001017996,0.20365274,0.015961826,0.9830958,0.1960334,0.000270129,0.000106427,0.013314131,0.000089,0.20937572,0.000168078,0.15777582,0.000251812,0.019797273,0.013138535,0.72327036,0.016010484
1457,6,0.002129945,0.00107063,0.99968183,2.33E-09,0.000000016,0.9987961,0.9274987,0.9302846,0.9985959,0.91792077,7.16E-09,0.000491952,0.000902152,0.000890783,0.99867684,6.12E-09,0.99961555,0.030257637,0.9262183,8.78E-08,0.000865413,3.32E-08,0.0000059,9.82E-09,2.87E-08,0.000029,2.65E-08,0.000000011,0.0000256,0.90887,0.9999906,0.9999598,0.001205076,1.31E-08,0.6784778,4.83E-09,7.17E-09,0.00000675,9.14E-10,3.28E-08,1.38E-08,0.035354614,0.000000232,2.93E-09,0.032597512,7.91E-09,5.85E-09,0.03398929,0.001177257,0.00069859,1,1.81E-09,7.55E-08,0.0000107,7.53E-10,1.47E-08,0.049352486,0.001013866,0.001604693,0.99975055,0.9178186,0.94562554,0.99975485,0.9341483,9.11E-09,0.0000108,1.53E-09,0.000000112,0.99969685,5.61E-09,0.9996063,0.079745784,0.9567474,0.001147253,0.96545845,1.02E-08,0.039251335,3.09E-08,1.96E-08,0.042084884,4.36E-09,0.00000521,0.0000171,0.00000012,5.27E-09,0.032271635,9.14E-09,0.9532717,0.084899545,0.94734687,2.18E-08,1.99E-08,0.038390823,1.11E-08,8.25E-09,0.041136373,1.54E-08,0.00000565,0.043730155,7.57E-09,2.61E-09,0.0000182,0.9664142,0.000574845,1,0.94782364,0.95869803,1,0.97000104,0.002073777,0.0000235,1.04E-08,6.13E-09,1,0.001881842,0.99996483,0.03371441,0.9158113,1.46E-09,0.9588657,0.9645686,1,0.001664845,0.0000404,0.0000176,9.77E-08,0.9574569,0.099618554,0.9650638,0.000000112,0.9997004,5.14E-08,0.9674192,0.96879894,0.09198298,7.92E-08,0.0000409,0.042444266,0.96321404,0.000750895,0.87232953,1.08E-08,0.9294839,0.058339708,0.96126413,0.001217983,0.0000156,5.04E-09,0.000000283,1,0.001983186,0.99998033,0.046153262,0.92044127,1.12E-08,0.001171882,0.0000449,0.0000146,8.49E-09,0.9479063,0.07235719,0.9695039,5.37E-08,0.9996321,2.38E-09,0.9101782,0.8071881,0.053825866,0.001437601,0.9613569,0.000267523,1.03E-08,9.81E-10,0.035639476,0.99998176,0.000785417,0.0000146,0.8688603,0.000000499,0.0000188,0.00000603,6.58E-09,0.000621797,2.03E-09,0.802096,2.72E-09,6.15E-09,0.0000245,0.00000323,2.09E-08,1.25E-08,0.0000146,6.23E-09,0.000000104,0.028405514,0.001021693,0.9999788,0.040972937,3.63E-08,1.33E-08,0.00075085,0.000000015,0.049073745,2.71E-08,0.14006494,1.84E-08,0.0000171,0.002160202,0.9673597,0.000911429
1458,6,0.03625443,0.025203433,0.9079957,0.0000459,0.000105785,0.96649283,0.6920658,0.6877765,0.96355546,0.68294233,0.0000592,0.023040086,0.041562278,0.030449273,0.9605698,0.0000501,0.9736685,0.056298308,0.68623316,0.000332533,0.030832367,0.000290351,0.01440868,0.0000551,0.000123923,0.07199029,0.0000617,0.0000866,0.078973286,0.7086412,0.99662685,0.9224892,0.037310973,0.0000887,0.81944263,0.0000635,0.0000395,0.01161849,0.0000217,0.000137965,0.000119773,0.07262553,0.000233739,0.0000717,0.06352343,0.000032,0.0000375,0.074273326,0.038535465,0.060614657,0.99993694,0.000150762,0.000218354,0.003154008,0.0000341,0.00014605,0.0807315,0.033483483,0.029786803,0.89582723,0.7061264,0.7146313,0.9067699,0.70713377,0.0000329,0.003385093,0.0000619,0.000193325,0.8989614,0.000128982,0.9126254,0.30375817,0.76545,0.03187283,0.79903877,0.0000543,0.07733492,0.000100623,0.000103261,0.072025076,0.0000427,0.012445708,0.004006648,0.000196351,0.0000656,0.06920657,0.0000425,0.77035236,0.31996387,0.76903504,0.000185229,0.000162234,0.091012426,0.000128638,0.0000624,0.07276174,0.0000564,0.016612198,0.06715856,0.0000404,0.0000553,0.003720015,0.80608964,0.024892114,0.99992335,0.7883576,0.7882881,0.99994767,0.8053036,0.038531695,0.004815533,0.000112814,0.0000739,0.999913,0.028735293,0.996317,0.087930515,0.71866655,0.0000323,0.78545254,0.7429637,0.999944,0.041906662,0.06731954,0.003245128,0.00026456,0.7688891,0.28464547,0.7872715,0.000275823,0.9027655,0.000307889,0.77830523,0.79524034,0.25013366,0.000201784,0.091688976,0.072222754,0.7643647,0.027628254,0.6482954,0.000109095,0.7051255,0.07985455,0.7524702,0.041259147,0.004490676,0.0000418,0.000494816,0.99990904,0.026212245,0.9960161,0.071087554,0.68093663,0.000131171,0.03405792,0.093994215,0.003914824,0.000109114,0.7824206,0.3368657,0.7880951,0.000280546,0.91088265,0.0000285,0.70003015,0.80082124,0.061021976,0.03750174,0.8022893,0.028582033,0.0000635,0.0000353,0.08420252,0.92066944,0.03207632,0.004764624,0.80580676,0.000569978,0.003612515,0.019188546,0.0000695,0.060011115,0.0000285,0.5858356,0.0000633,0.0000551,0.003816009,0.016999496,0.000072,0.00010552,0.004088988,0.000128005,0.000534902,0.061696853,0.028430512,0.99469817,0.060101558,0.000236219,0.0000485,0.031677805,0.0000645,0.06967523,0.0000669,0.15048732,0.000111393,0.005560992,0.03174762,0.7806476,0.02610646
1459,2,0.003126678,0.00324834,0.6996126,0.0000579,0.0000402,0.99445146,0.031763557,0.027991248,0.993476,0.03567541,0.0000535,0.13263758,0.004354736,0.003410762,0.99577963,0.0000407,0.814457,0.82505614,0.027652942,0.00019675,0.00457462,0.00010572,0.69105625,0.0000965,0.0000833,0.9152584,0.0000561,0.0000779,0.93714374,0.031762164,0.89878976,0.11556691,0.006206125,0.0000428,0.85623765,0.0000707,0.0000537,0.7034643,0.0000557,0.000044,0.000107885,0.7632266,0.0000379,0.000343489,0.8125376,0.0000516,0.000035,0.8010042,0.002988835,0.634394,0.99995637,0.000117571,0.0000468,0.10963692,0.0000586,0.0000548,0.79551375,0.005681105,0.005207969,0.69713014,0.03661662,0.0304118,0.72991425,0.02907281,0.0000606,0.101974376,0.000132499,0.0000676,0.72347546,0.000190662,0.5132432,0.9630957,0.027616637,0.006271555,0.032221835,0.0000297,0.80829716,0.0000474,0.0000961,0.79015887,0.0000303,0.61032236,0.118855804,0.0000189,0.0000597,0.84356636,0.0000432,0.028565764,0.9711456,0.026151853,0.0000999,0.0000116,0.8111902,0.000180211,0.000104563,0.84577525,0.0000237,0.6705677,0.8109902,0.00002,0.000114067,0.07774521,0.026847048,0.004122437,0.9999747,0.031778548,0.02491507,0.9999466,0.020416277,0.004777904,0.08392539,0.0000511,0.0000556,0.9999391,0.001573118,0.8925594,0.80020785,0.026618153,0.0000503,0.01997154,0.024862522,0.9998895,0.003923718,0.9006791,0.0810419,0.000163418,0.03071141,0.9741805,0.035662714,0.0000473,0.7215396,0.0000781,0.030723058,0.028531265,0.9686415,0.0000441,0.9077624,0.7952946,0.021139022,0.004330924,0.1964341,0.000168134,0.031747855,0.74749935,0.035437092,0.002799303,0.097862564,0.0000496,0.0000886,0.99994314,0.004092749,0.9171555,0.78272,0.02829337,0.0000348,0.003382864,0.8953361,0.10557455,0.0000574,0.029171659,0.96201694,0.029284362,0.000105449,0.70357835,0.0000478,0.041783236,0.7702601,0.8080567,0.006092949,0.020336615,0.16723892,0.0000395,0.0000788,0.81956315,0.07401937,0.004084492,0.11132956,0.71230197,0.0000597,0.08635775,0.62076056,0.0000818,0.59643906,0.0000307,0.22119693,0.000113772,0.0000692,0.09581358,0.6046697,0.0000422,0.0000525,0.10703415,0.0000636,0.0000325,0.80999154,0.004691431,0.9055681,0.82236886,0.000184695,0.000021,0.003011204,0.0000336,0.7945451,0.0000266,0.46802402,0.000065,0.10590057,0.005144831,0.034156837,0.00468933
1460,5,0.000021,0.0000121,0.99977237,3.92E-08,2.41E-08,0.99997973,0.000918196,0.001692347,0.9999825,0.001603664,4.53E-08,0.010248476,0.0000138,0.0000393,0.9999808,1.52E-08,0.990827,0.999212,0.001277557,0.000000145,0.0000356,9.65E-08,0.04537026,0.000000029,2.23E-08,0.028708993,0.000000652,3.56E-08,0.020707205,0.001443129,0.9947632,0.98291713,0.0000232,0.000000107,0.0742533,0.00000011,0.000000417,0.0636849,9.73E-08,3.89E-08,8.28E-08,0.9988042,0.000000109,7.96E-08,0.9992913,0.00000016,8.22E-08,0.999046,0.0000129,0.06853891,0.9999999,8.18E-08,0.000000151,0.006427701,0.000000086,4.94E-08,0.99893326,0.0000121,0.00000785,0.99983025,0.00199233,0.002113466,0.9998789,0.001243078,0.000000266,0.009935218,3.96E-08,0.00000012,0.99979943,7.09E-08,0.99555653,0.99819916,0.002259895,0.0000173,0.002763643,0.000000047,0.99833566,9.19E-08,7.93E-08,0.99849105,4.71E-09,0.040687222,0.012512609,9.91E-08,0.000000103,0.9992706,4.11E-08,0.00177269,0.99791783,0.001484187,0.000000208,6.41E-08,0.9986964,7.71E-08,8.76E-08,0.99926263,0.000000057,0.042065345,0.9992735,0.000000041,5.16E-08,0.009474255,0.001929474,0.0000218,0.9999999,0.00210128,0.002223654,0.9999999,0.001780065,0.0000178,0.008228425,0.000000058,3.31E-08,0.99999964,0.0000438,0.9926237,0.99898964,0.001721966,8.47E-08,0.001420669,0.002484032,1,0.0000211,0.01684339,0.0042477,0.000000223,0.002465316,0.99762696,0.001569161,0.000000188,0.99991715,0.000000141,0.002564758,0.00124913,0.9984855,3.46E-08,0.0147574,0.99877495,0.00217906,0.0000142,0.018003592,3.38E-08,0.001479874,0.99915373,0.002670056,0.0000257,0.008727343,0.000000157,0.000000268,0.99999976,0.0000271,0.9913537,0.99893516,0.00172065,0.000000181,0.0000146,0.023389546,0.005018325,2.46E-08,0.003302702,0.9983076,0.001745226,0.000000334,0.9998449,1.32E-08,0.001476869,0.06074875,0.999047,0.000015,0.00192102,0.013163078,0.000000184,4.41E-08,0.9992236,0.97887623,0.0000171,0.010586939,0.041643407,0.000000381,0.007575025,0.043542556,0.000000026,0.078648336,3.18E-08,0.01688552,0.000000048,0.000000223,0.013484606,0.04115014,0.000000122,6.72E-08,0.006952385,0.000000195,0.000000261,0.99891686,0.00000777,0.9930246,0.998533,0.00000015,0.000000216,0.0000339,5.66E-08,0.9990753,0.00000014,0.99139154,0.000000227,0.006608666,0.0000346,0.001539347,0.0000407
1461,5,0.0000686,0.0000337,0.9999269,2.94E-10,9.39E-10,0.999977,0.001020734,0.000939897,0.99994874,0.001040359,2.41E-09,0.002549881,0.0000237,0.0000312,0.9999498,6.09E-10,0.99645376,0.9997296,0.000837258,2.07E-09,0.0000527,2.9E-10,0.004416508,3.45E-09,1.09E-09,0.004533028,4.06E-09,1.04E-09,0.003756384,0.000952203,0.99910307,0.99525934,0.0000354,1.7E-09,0.031231236,1.34E-09,3.53E-09,0.003979961,9.01E-10,4.1E-10,5.61E-10,0.9995326,3.87E-09,1.47E-09,0.99966717,1.86E-09,1.03E-09,0.9995819,0.0000312,0.015363011,1,1.79E-10,3.77E-09,0.001020583,6.98E-10,1.3E-09,0.9996964,0.0000449,0.0000552,0.99994886,0.000814196,0.001327042,0.9999145,0.000931901,1.28E-09,0.001436523,4.57E-10,1.59E-09,0.99987125,9.03E-10,0.9980545,0.99905306,0.000621648,0.0000349,0.000948905,2.44E-10,0.99937135,3.09E-09,1.55E-09,0.9995407,4.77E-10,0.004991157,0.001602629,1.4E-09,1.55E-09,0.99941385,1.51E-09,0.000831864,0.9991173,0.000675925,1.59E-09,9.27E-11,0.9995485,1.12E-09,1.55E-09,0.9996019,3.12E-09,0.007379913,0.99953663,8.38E-11,8.28E-10,0.001381072,0.000649448,0.0000165,1,0.000725487,0.000450171,1,0.000640193,0.0000379,0.001185279,6.95E-10,9.1E-10,1,0.0000309,0.99843234,0.999597,0.000725946,3.29E-10,0.000519604,0.000797409,1,0.0000373,0.00419567,0.001376091,2.66E-09,0.000747516,0.999067,0.000763577,8.94E-10,0.99991035,1.41E-09,0.000447975,0.000734508,0.9992878,7.04E-10,0.007429523,0.99960893,0.000594835,0.0000354,0.014621495,2.36E-09,0.00096401,0.99944955,0.000924491,0.0000432,0.001245177,8.93E-10,3.06E-09,1,0.0000789,0.9988405,0.99940205,0.000835322,5.36E-10,0.0000429,0.003775566,0.001006195,5.08E-10,0.000501361,0.9987356,0.000932506,1.09E-09,0.99984443,2.18E-10,0.001004325,0.04488458,0.9996106,0.0000337,0.000662076,0.002085503,3.15E-09,2.91E-10,0.9995946,0.99600166,0.000019,0.001115597,0.049939677,8.69E-09,0.001226463,0.006457478,3.88E-09,0.012879415,2.71E-10,0.02235913,2.83E-10,1.69E-09,0.00145522,0.005737211,2.15E-09,1.47E-09,0.001001602,2.31E-10,3.22E-10,0.99938047,0.0000685,0.99845815,0.9994319,1.29E-09,1.84E-09,0.0000249,1.85E-09,0.9996112,7.77E-10,0.9877708,2.89E-09,0.001134165,0.000109223,0.000871129,0.0000257
