instance,V1,V2,V3,T1,T2,T3,xA1,xA2,xA3,xB1,xB2,xB3,F1,F2,F3,Ff1,Ff2,FR,Q1,Q2,Q3,label
2656,-0.761294892,0.245750715,0.000149489,-1.055893428,-1.331730786,-1.341313271,1.310050845,1.428474504,1.31948477,-1.392703498,-1.463240098,-1.303872369,-0.062226814,0.270781765,0.895339248,0.327795189,0.716067365,-0.245456751,1.538043468,-0.45894655,-1.325206097,8
2657,0.633947329,-0.812035144,-0.605887365,1.191565916,1.362717886,1.460003383,-1.407121714,-1.364188508,-1.171541683,1.472553763,1.373801241,1.140329585,-1.314740063,-1.519010952,-1.167484735,-0.837268342,-0.594131179,-1.066846115,-1.486027633,1.287675485,0.537311133,8
2659,-0.190513983,0.860742493,-0.339231149,-1.304803367,-1.176014562,-1.138216978,1.095443674,0.735591556,0.650139036,-0.942051202,-0.532565693,-0.325245878,-0.40052459,-0.246295074,0.768547141,0.602718857,0.289084612,-0.780165608,-0.659924985,-0.057891262,-0.641453453,5
2660,-0.418826347,-0.246242708,1.794018577,-0.246577775,-0.199761158,-0.17147225,0.518281273,0.384512556,0.398863732,-0.557522715,-0.391087403,-0.405657988,-0.222733286,-0.234580297,-0.067856963,-0.03764418,-0.051227676,-0.236027492,0.672859105,0.75357451,-0.095405004,1
2661,1.889665327,-0.861234486,-0.242265253,-0.335558437,-0.326535734,-0.425818791,-0.361689855,0.165832544,0.072977263,0.396122924,-0.182132583,-0.081064451,1.135865133,0.922496272,0.618579614,1.13131897,-0.333331416,0.705223455,-1.926142843,-0.113009542,-0.970772125,5
2663,-0.545666548,-0.775135637,0.339530127,-1.041460828,-1.078277556,-1.149916751,1.495493653,1.697319327,1.308999446,-1.559194753,-1.704840781,-1.231135132,1.849038192,1.619976842,0.243507598,0.664425209,-0.285762958,1.77266517,-1.051451068,-0.672639484,0.708979652,5
2664,-0.190513983,-0.258542543,-0.327110412,0.086535802,-0.129498303,-0.12853141,0.098984344,0.237942131,0.323927272,-0.112196144,-0.26831586,-0.374245234,-0.51926974,-0.212200109,-0.067587557,-0.729814277,0.607411417,-0.20957615,1.141831736,0.316734358,-0.629777371,7
2667,0.342214865,0.442548083,1.139498775,-0.008117995,0.107940815,0.065268592,-0.083305137,-0.169709938,-0.273026522,0.094515497,0.191910188,0.317989897,0.781589183,0.811677667,0.326366035,0.263268751,0.154823163,0.758636758,-1.42187577,1.385133861,-0.107146249,6
2668,0.887627733,1.475734271,-0.727094736,1.22687489,1.520346182,1.537607534,-1.672745055,-1.981197861,-1.722892648,1.687131328,1.949685538,1.607479619,-0.649135577,-1.084819682,-0.887582129,-0.034495876,-1.020487167,-0.72779083,1.714074927,-1.721449637,0.280933224,5
2670,1.509144722,0.614745781,-0.08469567,0.602624136,0.715872298,0.638825715,-0.888226434,-0.885472887,-1.14227883,0.997837843,0.979166439,1.296020826,1.2834508,1.12173521,0.053343796,0.329090892,-0.204260162,1.300533335,-0.824616108,0.140620489,-0.006725893,7
2671,-0.253934084,-0.615237775,0.945566982,0.582984832,0.65291432,0.740618621,-0.62063893,-0.67409193,-0.49259203,0.644184189,0.677409335,0.465253785,-1.386329027,-1.762303363,-1.125412937,-0.396665379,-0.975213711,-1.382921687,0.310356573,-0.198765946,0.032817499,5
2672,0.253426723,-1.513125771,-0.363472623,-1.248357824,-1.317742551,-1.380704619,1.302855835,1.662191951,1.626289146,-1.406368298,-1.773378911,-1.750619968,1.97605406,1.935710413,1.24316554,1.425986488,0.138614823,1.514551957,0.056587402,1.016907659,0.658779614,7
2673,0.507107127,1.266637066,-0.618008102,1.859848732,1.575716169,1.542904405,-1.963104597,-1.90901625,-1.892959283,1.977088538,1.91602394,1.862661499,-1.6202932,-1.296174531,-1.192729354,-2.02882913,0.518385878,-0.785770628,0.400616996,-0.962395412,-2.31909318,5
2674,-1.141815497,-0.492239419,1.345551305,-1.802633507,-1.521860115,-1.425148893,1.903365737,1.682259633,1.789167485,-1.909409691,-1.659115534,-1.74300537,-0.111025599,-0.292649597,0.890233153,1.479084633,-0.407141799,-0.912443834,1.062618746,0.036698682,1.415127483,7
2675,-0.697874791,1.352735915,-1.611908543,1.549691317,1.187955237,1.20505294,-1.157689837,-1.400929432,-1.386028332,1.247886499,1.475634575,1.482592848,-1.243866583,-0.948572442,-1.106281091,-1.889433884,0.498883169,-0.427084415,-1.901707725,0.331628054,-1.175903585,5
2676,0.951047834,-0.000245997,1.248585409,-0.692626483,0.287633498,0.163628731,0.203347618,-0.164875287,-0.358000994,-0.204875014,0.191703237,0.390324064,2.47770492,1.547190324,0.14581184,2.072624269,-1.737129013,1.748012817,-0.441836092,1.038585274,-0.055686502,6
2677,0.760787531,-1.230229553,0.242564231,-0.389713884,-1.241520903,-1.177672483,0.363415192,1.178443632,1.222203264,-0.384019806,-1.24178871,-1.281993431,-0.851401074,0.168584931,1.240696091,-0.739932098,2.117620717,-0.585948253,0.039957711,-1.683061978,1.696567991,8
2679,1.648668944,0.81154315,0.363771602,-0.112119502,-0.399144009,-0.49898057,-0.50731092,-0.342861526,-0.271360123,0.557071613,0.36651039,0.285680938,0.44059625,0.946196413,1.296994088,0.382651458,1.148448533,0.303363612,0.75120629,-0.038244601,-1.980212697,6
2680,-1.014975295,0.122752359,-0.242265253,1.351937596,0.831957173,0.910189859,-1.047430896,-0.797068543,-0.649312373,0.97486324,0.706866499,0.499148467,-1.49638012,-1.197183068,-1.047629761,-1.808998204,0.47845005,-0.759996104,-2.284154637,-0.713637594,0.86030575,5
2681,1.521828742,-0.725936295,-1.62402928,-0.276284428,0.291683993,0.292007395,-0.160209938,-0.275642126,-0.142570917,0.081897415,0.191459288,0.036690642,0.170813157,-0.410659618,-0.155226619,1.105162773,-1.24322307,-0.390096514,1.707302114,0.948798662,-1.028239427,2
2682,-1.014975295,0.47944759,0.654669292,-1.935931478,-2.103127645,-2.085803733,1.951627225,1.929115146,1.925428031,-1.878784168,-1.837185944,-1.812817277,0.597965,1.127301137,2.060282596,1.229389325,1.218012085,0.034940447,-0.831658195,-1.011134256,1.914262278,5
2683,-0.888135093,0.491747426,-0.16954083,0.208855527,0.10712432,0.100852016,0.049055652,-0.046117185,-0.033559584,-0.055709796,0.052189118,0.039040779,-0.572170828,-0.237792631,-0.185349601,-0.927713603,0.660660772,-0.165369211,1.396829404,1.081637126,-0.787070349,5
2684,-0.469562427,0.122752359,0.654669292,0.384140804,1.091429897,1.039262871,-0.093450306,-0.671900199,-1.025641933,0.103635949,0.744315705,1.17029978,1.284830568,0.188838004,-1.51425168,0.55070494,-2.233062188,1.184525934,-2.207641289,-0.175423492,-0.338743051,8
2685,1.103256076,-1.537725442,-0.605887365,-0.216583801,-0.851083825,-0.789336505,-0.092023738,0.723446395,0.973610419,0.105643309,-0.804799532,-1.111651362,-0.6516444,-0.057155904,0.877498941,-0.235075478,1.216441175,-0.624242463,1.315384578,0.618860238,1.344528947,8
2686,-0.964239215,0.799243315,0.242564231,0.957469046,0.685347399,0.696100976,-0.456763008,-0.630241454,-0.723273608,0.5029636,0.694044419,0.81672699,-0.866694254,-0.572618055,-0.770697451,-1.514353429,0.539418786,-0.192600832,0.383971105,-0.485755558,-0.655809683,8
2687,0.836891652,1.229737559,0.12135686,-1.246710135,-0.70921818,-0.74946365,0.562140146,0.245006245,0.440810293,-0.621339533,-0.259112017,-0.488805151,0.515067595,0.309406924,1.324841883,2.004774776,-0.387663673,-0.471775585,-0.492812666,0.812697417,-1.221554445,8
2688,0.126586521,0.36874907,-0.799819158,0.262538235,0.264720172,0.293333015,-0.229599542,-0.326291813,-0.370769597,0.257313186,0.357838554,0.418750238,0.053294619,0.040388621,-0.169976196,-0.178164504,-0.021926385,0.155793066,0.958759793,-1.161977441,1.44651689,2
2689,0.633947329,-0.492239419,0.436496024,0.393378427,0.444492394,0.364536274,-0.430110144,-0.365164401,-0.557763558,0.472773788,0.389104458,0.612536619,0.878418789,0.592851988,-0.41091769,0.082772606,-0.519596722,0.965704725,-0.008577882,-0.985901959,-1.138431754,5
2690,-0.761294892,-0.246242708,1.454637939,-0.532229045,-0.537048499,-0.509153856,0.644129227,0.681862008,0.796795455,-0.712190376,-0.735777611,-0.877342822,-0.372076477,-0.304336685,0.273182137,0.202668391,0.104512622,-0.535192754,-0.543911717,1.742081117,-0.191294172,1
2691,-0.127093882,-0.984232842,-0.121057882,0.138892766,-0.188784459,-0.171181878,-0.028163575,0.33081858,0.359087367,0.031817581,-0.37208306,-0.415585746,-0.302682237,0.076548599,0.046757802,-0.771378817,0.788919225,0.061417459,0.421360904,0.423991499,0.687958003,6
2692,-0.609086649,-0.590638104,0.242564231,0.059900847,0.365233218,0.387218815,0.176770288,0.063735203,0.011666787,-0.199967854,-0.070443687,-0.010842615,-0.123505095,-0.811916497,-1.290282841,0.011183031,-1.509155672,-0.147886656,-1.257691662,-0.615525036,-1.018933082,6
2694,0.253426723,-0.787435473,-0.969509478,-0.326576209,-0.622844843,-0.552206722,0.26757679,0.571775456,0.462136411,-0.225956864,-0.517294711,-0.327123153,-1.122604778,-1.030564924,0.198551749,0.115856791,0.071360532,-1.351761178,-0.277364457,-1.207164974,-0.445095353,6
2695,-0.761294892,0.294950057,-0.399834835,-0.141113851,-0.102690479,-0.167763293,0.413786943,0.269534668,0.095266347,-0.369617444,-0.219044636,-0.008284366,0.850051211,1.023482221,0.095504181,-0.33905653,0.473956577,1.156931731,-0.041672035,0.505211991,-0.271156289,6
2696,0.507107127,-0.566038433,0.278926442,-1.332291796,-1.252081527,-1.252860114,1.140133589,1.197647397,1.348499815,-1.229726571,-1.283961193,-1.451535061,0.87643953,0.681034288,1.045628267,1.620862874,-0.324020362,0.147285489,0.979367081,-1.242218775,-0.435525176,5
2697,-1.3320758,-0.024845668,1.212223197,-0.08056593,-0.194279019,-0.109063614,0.217138906,0.239247197,0.475838841,-0.246716473,-0.270928997,-0.556764393,-2.143869678,-1.853117074,-0.377109742,-0.94001036,0.38598343,-1.965303278,-1.045321661,1.796101536,-0.58201939,7
2698,1.585248843,-0.012545832,-0.969509478,1.041380293,1.230127979,1.229860035,-1.304290687,-1.330318186,-1.562629752,1.416339347,1.439188675,1.728453687,0.495868233,-0.028083797,-0.749849693,0.241237714,-1.081091884,0.44192864,0.064713884,-1.287511842,1.140996859,8
2699,0.126586521,-0.110944517,0.727393714,0.321086943,0.285851741,0.219810231,-0.253310452,-0.210538453,-0.312608249,0.247761642,0.199702786,0.293173033,0.622230903,0.640555089,-0.138824353,-0.254033374,0.111030608,0.849967413,-0.126467617,-0.331592423,-0.518406198,6
2701,0.633947329,-0.73823613,-0.484679994,-1.427229683,-1.336605251,-1.340233589,1.197762774,1.304604785,1.282500768,-1.184729733,-1.278938508,-1.205647989,0.279574837,0.25122198,1.067958112,1.318231418,-0.029566468,-0.378148297,1.300024289,0.337217899,-1.033279493,8
2705,0.760787531,-0.861234486,-1.090716848,0.318389099,-0.130779238,-0.099181066,-0.328442415,0.195342119,0.140212528,0.316330158,-0.228826244,-0.173239243,-0.191654542,0.217534586,0.308366495,-0.534413612,0.866690364,0.063290121,-1.079711067,1.160914583,1.697131258,6
2706,-1.014975295,1.475734271,0.969808456,-0.174248565,-0.372278442,-0.396367861,0.326659414,0.179189511,0.192646178,-0.311140846,-0.15152731,-0.146806962,-0.453371529,0.06679425,0.445273277,-0.599829424,1.077734557,-0.202807718,1.348376867,-1.061142473,-1.255624215,4
2707,0.633947329,-0.000245997,-0.363472623,-0.816909385,-0.584969086,-0.594837844,0.74030558,0.668405662,0.583768333,-0.784983733,-0.681639026,-0.578431468,1.370810063,1.129765207,0.935355843,1.554012156,-0.366537407,0.750971184,-1.263811421,1.009754152,1.391470875,5
2709,-0.799346952,0.553246604,1.333430568,-0.075745837,-0.395037206,-0.340078543,0.160973261,0.179976472,0.431028608,-0.180160542,-0.200399133,-0.494524161,-1.790280034,-1.061510905,0.267356172,-1.178806903,1.37770029,-1.432188295,-0.529848117,0.960742135,-0.821104123,1
2710,-0.177829963,0.860742493,-1.211924219,0.388230514,0.692545197,0.638175996,-0.312812099,-0.681661824,-0.939071567,0.346169098,0.74337928,1.043521879,1.313453458,0.998226515,-0.404759404,0.123685561,-0.534204377,1.444009965,-0.339765501,-2.408794459,1.096770851,5
2711,0.215374663,-0.984232842,0.848601085,-0.229148434,-0.120920527,-0.070524826,0.177843984,0.281960862,0.397698072,-0.195978477,-0.301805294,-0.4300658,-0.826935266,-1.143200133,-0.282429007,0.434199284,-0.781501012,-1.180847851,0.627822514,1.097907574,-1.060217996,2
2712,0.887627733,0.245750715,-0.484679994,0.302067878,0.082053494,0.137362193,-0.712479512,-0.517765131,-0.302639315,0.758126159,0.527384006,0.284269825,-0.773632501,-0.469261287,0.350950943,-0.204500509,0.572430551,-0.780675324,0.410036352,0.881433078,0.464873089,7
2713,0.126586521,0.36874907,-0.363472623,0.368225633,0.082942887,0.007717145,-0.301622808,-0.133767391,-0.243161712,0.298570931,0.115245142,0.223901032,0.472875635,0.829922926,0.274252176,-0.508587918,0.829533247,0.813375586,-0.186330174,-0.600124221,-0.034905809,8
2714,-0.00025368,0.491747426,0.727393714,0.083992948,0.765004278,0.748669192,-0.219732341,-0.731877926,-0.561616907,0.194721954,0.678408943,0.435730998,0.906888139,0.186189821,-0.663070281,0.75485386,-1.461308189,0.641805446,-0.450616119,-0.356564074,0.719607443,8
2715,0.126586521,0.122752359,-0.727094736,0.434972487,-0.34282429,-0.337662905,-0.353758581,0.170080712,0.175160904,0.252447137,-0.247297797,-0.235226084,-1.397086898,-0.679090161,0.29035197,-1.156953519,1.399320747,-0.991860913,0.413671452,-0.647574513,-2.03612671,5
2717,-0.964239215,1.414235093,-0.605887365,0.067510119,0.858765111,0.77501376,0.344894358,-0.617751211,-0.912392851,-0.367918096,0.687131481,1.031745978,1.466739611,0.958129166,-0.565781499,0.353239453,-0.936624424,1.498385715,0.219224463,-0.357521996,0.468232384,5
2718,0.963731854,-0.246242708,-1.575546332,-0.788945177,-1.208414103,-1.199496329,0.31798915,0.806413062,1.040825985,-0.349588121,-0.874522655,-1.148566966,-0.537372691,-0.04675013,1.189177626,0.361465244,1.003958969,-0.809439874,-2.039130508,-0.934811506,-1.179817906,6
2719,-0.00025368,0.860742493,1.697052681,0.280110625,0.32166705,0.309373798,-0.271348793,-0.422379148,-0.440506038,0.301240437,0.464207368,0.494889011,-0.129722478,0.010107976,0.092530607,-0.19310688,0.288817114,-0.046632018,0.582623655,1.579502698,-0.114611261,7
2720,1.39498854,-1.648423962,0.000149489,0.253107909,0.417581408,0.402727182,-0.444907942,-0.260490802,-0.405105242,0.47969616,0.271314876,0.433499665,0.97350917,0.230903153,-0.594986926,0.880258231,-1.501257805,0.651835167,1.648629535,-1.715723273,0.389679258,1
2721,-1.395495901,0.663945124,-0.727094736,-0.574468477,-0.583709072,-0.573107821,0.816704475,0.68940732,0.778161875,-0.893489468,-0.741201567,-0.847341388,-0.163918809,0.108872488,0.399367415,-0.122024701,0.573651882,-0.123653917,-1.140611269,1.313699117,-0.019112595,6
2722,-0.507614488,1.106739204,-0.54528368,1.411605748,1.608097464,1.606916287,-1.365826969,-1.701382097,-1.567315924,1.427697471,1.701663167,1.506185805,-0.549921767,-0.582637889,-1.202226123,-1.32126383,-0.134007118,0.069029489,-0.984522419,0.978183509,0.477648078,8
2723,-0.050989761,-0.615237775,1.878863737,-0.510430457,-0.417183947,-0.454169039,0.602548572,0.575243881,0.325067553,-0.592606889,-0.499664504,-0.178306902,0.666942394,0.427663596,0.058996294,0.556398306,-0.443284425,0.471324553,0.015748276,-1.068516173,-1.02766449,1
2724,1.445724621,-1.451626593,0.000149489,-0.777380772,-1.254704156,-1.26163225,0.570865479,1.233804811,1.273003888,-0.618916729,-1.325956412,-1.366963054,0.614064508,1.069559545,1.342837269,0.536609932,1.059495256,0.421048595,0.18199476,0.341680758,0.001262662,8
2725,-0.761294892,1.451134599,-1.090716848,0.434468863,0.987487569,1.115386048,-0.536322858,-1.254428714,-1.048865797,0.580411857,1.345673814,1.128893812,-1.836388693,-2.336464233,-1.105367574,-0.060436922,-1.296248178,-2.078615646,0.29109848,-0.020561679,0.876330819,5
2726,-1.217919618,0.245750715,-0.121057882,-0.293401509,-0.203415698,-0.310544067,0.767377197,0.687522184,0.344316092,-0.842742093,-0.716342408,-0.331325292,1.917390663,1.687199392,0.113560964,0.506542617,-0.280391461,1.935003209,-0.015567028,0.263725363,0.059962588,7
2727,0.963731854,-1.353227908,0.12135686,0.856374257,0.646751666,0.757125796,-1.07940059,-0.712077089,-0.505272852,1.165807687,0.72738144,0.481036148,-1.698740892,-1.561238012,-0.686093158,-0.999284633,0.104133139,-1.422234656,-0.700210279,-0.213605483,0.87049045,8
2728,-0.380774286,0.737744137,-0.121057882,-0.856677616,-1.030485128,-1.103637913,0.991962412,0.976025283,0.878563611,-1.064489426,-1.015129263,-0.895313678,0.949865587,1.231978585,0.953602972,0.434873209,0.721407428,0.860991046,2.337955435,-1.561225556,-0.390143,8
2729,0.887627733,0.614745781,0.969808456,0.303408427,0.190221225,0.18641906,-0.665931655,-0.601132694,-0.45177632,0.729940824,0.641151164,0.475282518,-0.819032067,-0.486861291,0.385367867,-0.22226781,0.627605007,-0.823428374,-1.045788325,1.954090399,-1.117617791,6
2730,-0.380774286,-0.246242708,0.12135686,-0.596562745,-0.792573976,-0.782254113,0.622145797,0.79427144,0.909756327,-0.680638204,-0.857402951,-1.00462657,-0.258048978,0.073805031,0.648731062,0.050598259,0.691141282,-0.323441556,-0.085500998,-0.988074544,-0.310707291,7
2731,0.380266925,0.245750715,-1.939168444,0.623671732,0.770734874,0.708740304,-0.528396309,-0.63869765,-0.907443627,0.582902518,0.695657824,1.014534279,1.253718001,1.072429174,-0.370256688,-0.130833594,-0.250171127,1.510405426,0.939339244,1.344227225,0.409747122,1
2732,0.760787531,-1.783722153,1.939467422,-0.441206808,-0.725228243,-0.689287269,0.23904438,0.714352495,0.88085109,-0.261827874,-0.787304723,-0.991919993,-0.534819079,-0.43100082,0.351135135,0.227235783,0.164232272,-0.735279746,-0.926971336,-1.57983221,-0.093575134,2
2734,0.088534461,1.094439368,2.266727324,0.726302343,0.365803198,0.329413006,-0.695651125,-0.768402932,-0.839809148,0.771040574,0.847270477,0.9487315,-0.342510904,0.130680969,0.24921898,-0.737133471,0.988413681,-0.00253163,0.578058329,-0.886967814,-0.439726429,6
2735,0.113902501,0.737744137,0.000149489,0.387696476,0.834096978,0.768071575,-0.498376494,-0.826534136,-0.907540075,0.52386489,0.853099296,0.931439068,0.897572909,0.698688723,-0.150763656,0.197791913,-0.329156095,0.926688082,0.456626177,1.76880366,0.403941187,7
2736,1.39498854,-0.984232842,-0.969509478,-1.112137418,-1.349911972,-1.332361497,0.637454989,1.147583631,1.245139953,-0.672908994,-1.203799348,-1.308075799,0.196653881,0.494339231,1.443781288,1.042579325,0.668994243,-0.327187889,-1.029650161,-0.565597712,0.372345854,8
2737,-1.3320758,-0.467639748,-0.363472623,-0.522153236,-0.23474638,-0.201442249,0.75496999,0.567168818,0.663504444,-0.847150806,-0.630905118,-0.758661953,-0.094254222,-0.662098147,-0.678021323,0.470120722,-1.243971694,-0.357789042,0.572027204,-0.0051018,-0.565852622,6
2738,0.951047834,0.959141177,-0.569525154,1.565160434,1.613644892,1.495922916,-1.710610207,-1.849735881,-2.078286343,1.837103141,1.956934454,2.20176836,0.967894492,0.955407639,-0.836445212,-1.044544243,0.083691908,1.666724137,-0.529958259,-1.396751722,-0.910844286,5
2739,-0.253934084,-0.836634815,1.903105211,-1.103652053,-1.189234095,-1.041203731,1.068083833,1.225795714,1.462990233,-1.11427683,-1.260100378,-1.496185898,-1.634760297,-1.661776611,0.511562513,0.795467751,-0.245826729,-2.301032338,1.686077841,0.686751969,0.357753046,5
2740,-0.380774286,0.344149399,-1.696753702,0.839705956,1.003076214,0.982424244,-0.537364198,-0.808829373,-1.031845877,0.578369486,0.862673146,1.123019122,0.493730592,0.362939423,-0.671649639,-0.546560381,-0.227513089,0.857494608,-0.572805749,-0.121455867,1.381532646,1
2741,-0.532982528,-0.000245997,-0.508921468,-1.197591693,-1.34188086,-1.401682879,1.237359608,1.414155789,1.495334335,-1.366535606,-1.537761343,-1.648779198,1.187112483,1.492424105,1.044590636,0.47360383,0.798948878,1.113123514,-1.6036522,0.213285608,-0.135752644,7
2743,-1.750648466,1.475734271,1.091015827,-0.702917922,-0.18879997,-0.200795554,1.145603843,0.316858076,0.220414126,-1.148044515,-0.247640524,-0.121092562,0.404966063,0.327709899,0.094051901,0.254891521,-0.121413865,0.330203663,-0.343377123,0.760073318,0.374738411,1
2744,0.862259692,-0.246242708,-0.727094736,-0.367888595,-0.637087752,-0.6644919,0.061248957,0.449149928,0.53217446,-0.063749849,-0.473765548,-0.571220309,-0.025554913,0.183746055,0.720049661,0.392934774,0.45161117,-0.237871764,0.235992682,-0.961535522,-1.211560887,8
2745,1.014467934,-1.230229553,-0.242265253,1.505612532,0.924155247,0.9332071,-1.512555769,-0.778875834,-0.807424464,1.424966227,0.656512918,0.646901212,-0.352410202,-0.11205949,-0.589387806,-1.216246365,0.481621534,0.240318223,-1.510539133,2.296287186,1.035475639,5
2746,-1.890172688,-0.639837446,0.848601085,-1.12513186,-0.807913477,-0.841326042,1.803371705,1.447826133,1.25781889,-1.749138768,-1.398279763,-1.151586503,1.195350868,1.072934471,-0.204671933,-0.060578107,-0.12900062,1.406041062,1.560630124,-1.066107931,0.329118655,7
2747,-0.342722225,1.992327364,-0.605887365,0.354365352,1.24155861,1.283993397,-0.630580647,-1.653618643,-1.483553862,0.675016286,1.726399768,1.521580251,-0.599183237,-1.249332468,-0.549378529,0.846541828,-1.480520148,-1.137875127,-0.72839572,0.737748103,-0.068627423,8
2752,-0.406142326,-1.107231197,0.630427817,0.351651652,0.399898201,0.399698924,-0.00720302,0.08401718,-0.10030349,0.008230855,-0.093920618,0.118972472,0.438101374,0.044575413,-1.010442879,-0.35809366,-0.804460332,0.693551647,0.613184082,-1.190539134,0.538666001,7
2754,-0.127093882,-0.123244352,-0.605887365,0.630991452,-0.076129856,-0.117167067,-0.415170326,0.165312544,0.065590817,0.395771849,-0.217477303,-0.129555967,-0.011439165,0.958947102,0.509534241,-1.565814927,2.106068568,0.817707852,1.049120828,1.208893895,0.353876395,1
2757,1.826245226,-0.504539255,1.212223197,-1.675077911,-2.185233915,-2.310430355,1.024840834,1.676613754,1.40247805,-0.997399653,-1.620872824,-1.271998162,1.877222248,2.421993357,2.136117018,1.188532872,1.397987936,1.526956004,0.207564338,-1.295846016,1.36691317,5
2758,-0.507614488,0.491747426,-0.121057882,1.415786405,1.061543629,1.085049307,-1.203142498,-1.028701537,-0.987252567,1.147009094,0.986010173,0.89909126,-1.129769758,-0.936570543,-0.786098608,-1.286691074,0.290227022,-0.615773794,-0.198901899,1.622844441,-0.206073638,5
2760,-0.596402629,0.442548083,0.848601085,-2.138256509,-2.053731236,-2.103419,2.132385188,1.956821556,1.674496104,-2.09108995,-1.847474805,-1.409315827,1.297058563,1.358337143,1.058067985,1.028450059,0.281571942,0.945078378,-0.737751898,-0.480876139,-0.67849477,5
2761,0.304162804,-0.307741886,0.000149489,-0.4027235,-0.69179498,-0.688755298,0.102952315,0.363081912,0.610967521,-0.117196747,-0.411457803,-0.713293935,-0.679705409,-0.11444651,0.869642165,-0.176810688,1.149750982,-0.687411435,-0.744272268,1.048365614,-1.031975659,5
2764,0.760787531,-0.492239419,-0.121057882,-1.645275346,-2.002415714,-1.966712492,1.454016747,1.797824245,1.811307548,-1.498930158,-1.826097889,-1.805519981,0.34716061,0.861518071,2.12878908,1.363797507,1.156769685,-0.324645798,-0.103323323,-2.108871985,1.138621658,8
2765,0.380266925,0.122752359,-0.969509478,1.143472229,1.277702802,1.258838163,-1.204714729,-1.311980634,-1.414181464,1.273172374,1.378700976,1.497340243,-0.435826192,-0.855947976,-1.50615708,-0.824513275,-0.96226989,-0.063419519,0.199823447,-0.240454367,-1.2703484,5
2766,-1.014975295,1.106739204,0.727393714,-0.243559632,-0.214219698,-0.247241681,0.444323095,0.228996643,0.195765441,-0.443098087,-0.206186725,-0.154772412,0.040579067,0.380820122,0.401599444,-0.286048141,0.743543806,0.198423646,-0.945553426,2.294355493,-0.82302602,1
2768,0.887627733,0.996040684,-1.33313159,0.755118316,0.772867629,0.78729298,-1.047258379,-1.246792613,-1.246817234,1.156406772,1.363118486,1.380646418,-1.28379111,-0.952045462,0.04286806,-0.595296232,0.573473782,-1.1596701,0.937196184,0.497461418,-0.36639839,7
2769,-0.127093882,-0.123244352,1.697052681,-0.719658822,-0.892517895,-0.877000117,0.72306329,0.887228287,0.980279277,-0.789365412,-0.958692273,-1.075702511,0.242090287,0.516399843,0.858554248,0.392401203,0.623431056,0.070033958,-0.987887902,-0.494162105,0.741284682,1
2771,-0.862767053,-0.984232842,2.000071108,-2.088617726,-1.411355544,-1.449119227,2.240382438,1.892153841,1.68221231,-2.172359853,-1.825784205,-1.589496089,2.243271987,1.802447083,0.888762607,1.880160727,-0.700513867,1.580688674,0.957532889,-0.91416608,1.98614053,7
2772,0.608579289,0.983740848,-0.848302107,0.227421775,0.357805157,0.398999403,-0.476543451,-0.734653918,-0.660691571,0.538479388,0.818369878,0.752299473,-1.103572901,-1.058472236,-0.097524446,-0.134064091,-0.028397972,-1.197273078,-1.932729311,0.641294209,-0.618872913,7
2773,-0.380774286,-1.353227908,0.363771602,0.220017512,0.105576625,0.072134379,0.086849201,0.340080795,0.180263196,-0.096761942,-0.376038891,-0.199266674,0.46295926,0.283749342,-0.684327778,-0.45083232,-0.336186462,0.771331645,0.828124402,-0.936858023,-0.403518514,7
2774,1.268148338,-0.000245997,-0.121057882,0.884068118,0.645538531,0.624774705,-1.169909647,-0.887660562,-0.904260775,1.237379419,0.915670137,0.924476542,-0.033410662,0.282863796,0.237032947,-0.423318004,0.683025062,0.186220677,0.469249207,1.87438977,0.623067593,7
2775,-0.127093882,0.614745781,-1.260407168,1.317338156,1.038307958,1.011138188,-1.006647096,-0.925458524,-0.658976634,0.562895128,0.543076658,0.116027831,-0.724976431,-0.633401852,-0.780591691,-1.082937927,0.115872613,-0.258633526,0.282330465,-0.418879489,-1.557798341,5
2776,-1.141815497,0.737744137,1.018291404,-2.1645537,-1.242553312,-1.196464621,2.025987223,1.160376892,0.874950527,-1.633735557,-0.744650995,-0.275971462,1.212791743,0.53615058,0.700392339,2.261788945,-1.330608303,0.193788275,-0.393351849,-0.741671985,1.861082924,5
2777,-0.558350569,-1.759122482,0.727393714,0.369126813,-0.110329808,-0.120282926,0.143497041,0.692034612,0.686916225,-0.158800602,-0.759087078,-0.763898523,-0.852318219,-0.509741265,-0.69740294,-1.536608705,0.646393231,-0.164268354,0.776161134,0.939397665,-1.862501833,7
2778,0.811523611,0.651645288,-0.363472623,-1.072268769,-1.049928606,-1.09068068,0.406181988,0.470877338,0.65740341,-0.459513226,-0.528136637,-0.758758706,1.220190692,1.437163789,1.946739375,1.746887722,0.610891948,0.475510234,-1.911999537,0.262343475,0.113153178,1
2779,0.507107127,-0.418440406,-1.369493801,2.37082142,2.365242325,2.409027464,-2.178178098,-2.138987994,-2.157817379,2.181007917,2.106617253,2.054405037,-0.881302181,-1.221012073,-2.242825172,-1.85111399,-0.838640542,-0.030698182,1.589039034,-1.642860924,2.010067931,5
2780,-1.002291275,-0.51683909,0.400133813,-0.380545144,-0.267080275,-0.318329002,0.812211061,0.759125881,0.429284665,-0.687576767,-0.615665527,-0.167637415,0.261902138,0.123480966,-0.329652828,-0.103337653,-0.270623989,0.355854927,-1.600370787,1.060734145,-2.005756459,7
